"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Expression"	"10L1brain"	"10L2brain"	"10L3brain"	"10L4brain"	"10L5brain"	"22L1brain"	"22L2brain"	"22L3brain"	"22L4brain"	"22L5brain"
"117"	"TRINITY_DN10044_c0_g1"	0.211012967649747	0.858140232813904	1.05751492831011	0.311682630764185	0.491540200350685	-5.89951788862072	"Unchanged"	47	51.26	51	41	45	68	44	56	42	49
"118"	"TRINITY_DN100445_c0_g1"	-1.36666258973052	-1.02850235569375	-3.95025391281275	0.00203176686534531	0.0165681906406292	-1.11536267952853	"Down-regulated"	19.34	22.09	30.24	14.12	29.24	6.14	4.02	5.15	8.07	11.06
"119"	"TRINITY_DN10045_c0_g1"	0.590480961797661	1.034474401531	3.50104083981773	0.00455413044176179	0.0284616599668845	-2.09910423708022	"Unchanged"	58	42	53	34	51	74	49	65	100	52
"120"	"TRINITY_DN100459_c0_g1"	2.66708311792486	-1.47000431554749	3.51702461162393	0.00442392412486363	0.0279337888408936	-1.85333855943836	"Up-regulated"	6	11	11	3	1	51	11	25	20	19
"121"	"TRINITY_DN10046_c0_g1"	1.00702315569009	-0.716761459189476	2.00601113500555	0.0686080107122401	0.178275287151225	-4.29525860483153	"Unchanged"	6	11	34	11	14	14	23	35	37	10
"122"	"TRINITY_DN10046_c0_g2"	1.52481120342694	-1.69377994636933	2.38304063275017	0.0351140363565427	0.113151700424712	-3.50778414550575	"Unchanged"	2.34	3.61	10.46	2.54	22.06	21.51	16.97	7.85	12.89	9.9
"123"	"TRINITY_DN100465_c0_g1"	1.12979820968222	-0.18224328876396	1.84596089477253	0.0904106262108325	0.214811152972497	-4.65500785892505	"Unchanged"	11.31	5.24	41.76	22.12	27.51	49.46	65.16	46.25	21.13	13.59
"124"	"TRINITY_DN10047_c0_g1"	-0.0727372705701497	4.51404781282796	-0.8128219318133	0.432594674724771	0.605565743223653	-6.88699267712933	"Unchanged"	622.76	596.66	629.65	681.45	669.65	629.75	534.83	665.29	635.7	549.01
"125"	"TRINITY_DN100471_c0_g1"	0.508980087644703	-0.485195684329921	1.21700530242404	0.247648310210443	0.422666542541759	-5.43162622786545	"Unchanged"	22	9	17	32	16	19	18	10	36	32
"126"	"TRINITY_DN100472_c0_g1"	-0.599368787535335	0.686277484149708	-2.73074136096769	0.0186501817318274	0.073871397798997	-3.39504977370215	"Unchanged"	59	49	61	33	83	31	30	32	41	34
"127"	"TRINITY_DN100479_c0_g1"	0.533089005731217	-0.903412442501065	2.0174301659371	0.0672553721996734	0.175954158216086	-4.2549216621424	"Unchanged"	18.61	11.82	11.44	8.78	16.26	19.85	10.67	15.79	16.72	16.61
"128"	"TRINITY_DN100480_c0_g1"	-0.0898768862980482	-0.99140094147054	-0.188081622278988	0.854044337996966	0.916373238162067	-5.98894401336749	"Unchanged"	19	24	22	6	14	6	8	19	32	5
"129"	"TRINITY_DN10049_c0_g1"	0.353139259304578	5.70210986807751	4.69696405070425	0.000557616415899863	0.00702067464750218	-0.701836816792807	"Unchanged"	1329.13	1127.29	1239.83	1307.66	1305.45	1595.86	1531.22	1688.97	1788.25	1342.58
"130"	"TRINITY_DN10049_c1_g1"	0.0336516646511577	5.54613173116285	0.380863099473141	0.710149251135517	0.82361471560941	-7.28640187955808	"Unchanged"	1264.46	993.74	1412.98	1273.17	1416.21	1171.81	1151.93	1254.57	1541.52	1275.2
"131"	"TRINITY_DN10049_c1_g2"	1.30505967900864	-1.02635940373127	3.25572146690523	0.00712214907944111	0.0385146958222192	-2.22169403135594	"Up-regulated"	7.62	6.44	6.92	11.69	18.74	28.24	18.25	22.22	16.78	12.29
"132"	"TRINITY_DN10049_c1_g3"	0.551068181992868	2.58109633588661	4.30828066426443	0.00108372749360286	0.010978771112787	-0.934964573095788	"Unchanged"	130.09	122.02	168.87	123.97	131.39	209.49	189.39	224.83	216.6	150.07
"133"	"TRINITY_DN10049_c2_g1"	0.38553022505849	4.311023532378	4.03117259332504	0.00176047933032705	0.0150722857320665	-1.72273282104653	"Unchanged"	481.63	408.04	490.99	450.15	520.67	573.9	585.3	593.52	663.81	652.23
"134"	"TRINITY_DN1005_c0_g1"	-0.249497514991444	2.70702070670768	-1.13256954896688	0.280135555615037	0.458720285568927	-6.23269826627432	"Unchanged"	149.14	160.55	309.69	176.66	197.84	206.82	199.87	129.83	155.32	136.84
"135"	"TRINITY_DN10050_c0_g1"	-0.411080021415273	0.515936158514099	-1.64781887435907	0.12603654303691	0.268917841374571	-5.09991899919809	"Unchanged"	41.89	44.63	44.18	42.64	58.32	28.67	33.48	17.63	43.48	41.96
"136"	"TRINITY_DN100506_c0_g1"	0.413827878291952	-0.66784106652233	1.09805788295998	0.294324725824252	0.473557644203724	-5.51477463711597	"Unchanged"	15	25	23	6	19	20	7	20	29	19
"137"	"TRINITY_DN100509_c0_g1"	1.28179594948222	-1.53916133055125	2.30081861814685	0.0407126728291384	0.12504053280181	-3.66215712255999	"Unchanged"	3	5	7	10	16	15	12	6	27	10
"138"	"TRINITY_DN10052_c0_g1"	0.259869860841022	1.42258851698483	1.45968366519609	0.170774233214127	0.330459011024033	-5.55438235660394	"Unchanged"	67.26	57.62	65.62	70.22	79.44	101.82	56.07	90.37	72.58	73.23
"139"	"TRINITY_DN10053_c0_g1"	-0.454729709779483	3.21110698453754	-3.46696054391599	0.00484497746015379	0.0296493214486077	-2.56058095191062	"Unchanged"	274.01	253.06	281.05	351.05	315.18	241.01	164.02	222.05	232.08	220
"140"	"TRINITY_DN10054_c0_g1"	-0.114397463005452	4.05702297641806	-1.01238740910987	0.33188932173114	0.511896015913823	-6.62863674350866	"Unchanged"	457.57	491.25	411.72	502.13	486.93	489.16	404.2	444.39	442.32	389.98
"141"	"TRINITY_DN10055_c0_g1"	-0.21714224065289	4.16005119914017	-1.79911852774233	0.0978967026239571	0.22670971366563	-5.63513759329438	"Unchanged"	602.71	490.4	571.82	501.04	470.13	429.06	401.69	466.46	679.17	326.04
"142"	"TRINITY_DN10055_c1_g1"	0.209759078765798	4.68147930743576	3.01458037082392	0.0110806911949606	0.0516532288982776	-3.63429845221151	"Unchanged"	679.26	591.69	659.36	638	691.23	764.38	658.15	773.96	821.55	702.19
"143"	"TRINITY_DN10055_c1_g2"	0.890600789957302	0.195570000921037	1.53670120490598	0.151032770271986	0.303676134408899	-5.17961489409689	"Unchanged"	11.8	33.96	10.62	36.21	51.69	54.03	90.05	44.08	21.53	22.78
"144"	"TRINITY_DN10055_c2_g1"	-1.39608591104536	-1.21242421885243	-3.74185470034616	0.00294792567578483	0.0211837844082181	-1.44711669246508	"Down-regulated"	23	15	22	27	18	10	3	4	10	4
"145"	"TRINITY_DN100558_c0_g1"	-0.190729783220183	-0.634021844255565	-0.447163207812716	0.662945638028328	0.789993801391605	-6.01475688832434	"Unchanged"	26.92	19.75	21.74	15.09	18.73	12.35	21.97	7.53	46.79	5.41
"146"	"TRINITY_DN10056_c0_g1"	0.42871490614546	2.99255931897121	3.17024629632108	0.00832861410330733	0.0426438576055215	-3.06124732017891	"Unchanged"	169	176	187	221	180	301	189	261	263	246
"147"	"TRINITY_DN10059_c0_g1"	-0.0362586937731919	1.93072130030198	-0.0998975233214541	0.922121750636377	0.956064127694685	-6.70695991347642	"Unchanged"	136.82	140.73	45.71	171.04	88.43	100.42	143.2	92.17	97.82	77.14
"148"	"TRINITY_DN1006_c0_g1"	-0.249421980692016	5.86037014491317	-3.17775975303809	0.00821474943640304	0.0422873780612718	-3.46624532724174	"Unchanged"	1844.86	1760.02	1632.82	1564	1873.41	1562	1324	1449.92	1722.65	1138.35
"149"	"TRINITY_DN1006_c2_g1"	-0.323078141834857	6.76422715107614	-3.36457634899421	0.00583790005672885	0.0336361113532209	-3.19923065144829	"Unchanged"	3403	3011	3946	2994	3417.06	2707.58	1882.48	2741	3664	2349
"150"	"TRINITY_DN10060_c0_g1"	-0.112509935757907	0.863530573737341	-0.598333409582352	0.561054241107564	0.714516875320928	-6.27935996855475	"Unchanged"	69.64	39.29	56.4	39.44	65.83	46.38	33.38	41.62	64.33	44.37
"151"	"TRINITY_DN100604_c0_g1"	1.60878686643042	-1.05099247240163	3.22774747362583	0.00749618606981474	0.0398551001463326	-2.258750623531	"Up-regulated"	5	9	7	17	9	14	36	24	27	11
"152"	"TRINITY_DN10061_c0_g1"	0.321013791209697	1.43880750096191	2.4087131774945	0.0335233788082707	0.109663204231711	-4.09939631756305	"Unchanged"	72.95	62.82	71.7	54.74	75.39	79.39	61.86	81.66	111.6	72.39
"153"	"TRINITY_DN10062_c0_g1"	-0.293745568504416	4.52135100988536	-1.34192492988625	0.205154113264668	0.373195229919016	-6.32953398343922	"Unchanged"	628	648	1097	397	910	509	376	672	802	531
"154"	"TRINITY_DN10063_c0_g1"	0.0531149132498408	4.85924880602371	0.497518629020432	0.628067530980661	0.764650292877736	-7.1507683746085	"Unchanged"	716	679	1025	756	758.59	757	686	947	910.15	710
"155"	"TRINITY_DN100635_c0_g1"	-0.114378591269392	-0.226680003344594	-0.271747442159998	0.790565217730962	0.876041739825702	-6.18114883359387	"Unchanged"	29	15	29	42	20	33	22	34	12	12
"156"	"TRINITY_DN100637_c0_g1"	-0.776648982674076	-1.06165182918787	-1.74776195986457	0.106744098361152	0.24019842456361	-4.58758036676861	"Unchanged"	21.35	11.9	38.1	9.26	22.07	5.28	7.53	6.19	19.98	6.7
"157"	"TRINITY_DN100638_c0_g1"	0.707761145512454	2.23813680241666	5.87197274569055	8.48416883143195e-05	0.0021583836618822	1.69831060649337	"Unchanged"	96.22	87.73	107.36	107.43	109.5	175.43	151.59	147.57	197.88	146.6
"158"	"TRINITY_DN10064_c0_g1"	0.318573893120329	-0.772193841212953	0.912650293419873	0.379899879582894	0.557965445694197	-5.66412630053517	"Unchanged"	11	15	13	18.01	22.02	14	9	11	25	26
"159"	"TRINITY_DN10064_c1_g1"	-0.0865481218434432	4.03148638992178	-0.616099850560458	0.549660669901579	0.705291313704423	-6.95264990052024	"Unchanged"	484.55	399.85	639.98	359.91	448.36	431.64	307.71	528.51	588.18	350.82
"160"	"TRINITY_DN100645_c0_g1"	0.358787889235749	0.561525005519482	1.26877633627039	0.229251490967513	0.402064226137877	-5.60107128281799	"Unchanged"	50.92	51.32	28.59	23.17	38.65	40.14	23.56	36.56	82.78	47.21
"161"	"TRINITY_DN10065_c0_g1"	0.335744232623434	2.32901891019459	2.15517025831103	0.0527865414070013	0.149560492455499	-4.7098630954332	"Unchanged"	146	97.37	126.03	146	104.39	142	121	144.08	209	152.3
"162"	"TRINITY_DN100657_c0_g1"	0.420127059157939	-1.44361782387123	0.79579194459095	0.442044439021773	0.613811584817465	-5.529003140641	"Unchanged"	6	18	13	9	6	6	21	12	7	10
"163"	"TRINITY_DN10066_c0_g1"	0.0540709011401534	-1.47012497767813	0.0843127760830849	0.934237232290135	0.963044827941261	-5.82846760351326	"Unchanged"	14	27	2	22	7	7	4	7	14	10
"164"	"TRINITY_DN100668_c0_g1"	-1.86315240281904	0.340764490112339	-2.41293589858609	0.0332684974554163	0.109137927931095	-3.84148067393739	"Unchanged"	296.33	33	53	50.04	43	20.74	10.71	18	5	63.78
"165"	"TRINITY_DN100669_c0_g1"	-3.15727554198867	-1.80198170532005	-4.09590240399197	0.00157059808980837	0.0139928584279717	-1.22490909703482	"Down-regulated"	29.37	34.41	26.84	26.96	12.45	2.11	0	3.11	2.1	3.08
"166"	"TRINITY_DN10068_c0_g1"	0.256647305199922	5.21914602702684	2.04346050993019	0.0642642216792485	0.17081538783932	-5.39965749219353	"Unchanged"	718	884	1185	954	976.99	1038	1124	1182	1237	916
"167"	"TRINITY_DN10069_c0_g1"	0.744763803716083	-1.45305557736348	1.93906200842473	0.0770594779467169	0.192714242723798	-4.2245670279631	"Unchanged"	10	9	13	4	10	13	4	16	15	11
"168"	"TRINITY_DN1007_c0_g1"	0.0821491291442322	3.60718043299377	0.496611040455681	0.628688245833738	0.765005534332823	-6.94390911309856	"Unchanged"	305.85	333.83	409.14	209.18	384.17	325.92	237.68	328.16	446.18	398.12
"169"	"TRINITY_DN1007_c0_g2"	-0.312860383621535	8.42176349306135	-3.23886257495413	0.00734524367718503	0.0393121321855082	-3.55726934408202	"Unchanged"	9512.67	9852.5	10976.07	10031.13	10374.89	9737.13	9053.49	8622.87	9251.36	6146.44
"170"	"TRINITY_DN1007_c0_g3"	0.104830028535367	3.21745642068468	0.677869407001647	0.511074968148362	0.673923538622965	-6.75417512361545	"Unchanged"	250.2	283.3	267.37	175.44	242.4	283.92	263.58	298.59	228.52	243.57
"171"	"TRINITY_DN1007_c0_g4"	4.32112711969401	-2.52215064598913	7.42529636806977	9.41077730108515e-06	0.00057772188282542	1.76675647910752	"Up-regulated"	2.39	0	1.19	1.19	0	19.48	23.28	21.73	18.12	14.73
"172"	"TRINITY_DN1007_c1_g1"	-0.543496950206785	7.23115116197853	-4.42832120987037	0.000880830344240787	0.00956463231255753	-1.2986297641867	"Unchanged"	4427.88	4447.41	4667.38	5160.63	6047.66	2703.28	2988.09	3580.2	3768.24	3812
"173"	"TRINITY_DN1007_c2_g1"	1.18631144695472	3.40754161889676	6.5142665335359	3.28833471618226e-05	0.00121176025438936	2.51978899584368	"Up-regulated"	183.86	201.29	245.94	154.68	179.55	480.92	241.8	523.17	594.25	412.98
"174"	"TRINITY_DN10070_c0_g1"	-0.0750588123650181	3.04223277054703	-0.443715565076421	0.66536545066433	0.791702389998692	-6.85478720885103	"Unchanged"	222.23	150.43	308.54	211.51	284.12	191.23	217.96	230.29	275.33	184.82
"175"	"TRINITY_DN100705_c0_g1"	0.076050603584398	-1.856063805963	0.118963433398234	0.907328157281602	0.947280760940238	-5.68485828357094	"Unchanged"	15.9	11.93	2.18	14.1	4.56	2.12	7.73	3.26	11.89	11.08
"176"	"TRINITY_DN10071_c0_g1"	-0.21084508996503	4.75204545513945	-1.84020153382972	0.0913021481809944	0.216129831645231	-5.66259540214037	"Unchanged"	910	693	768	847	743	754	711	604	698	619
"177"	"TRINITY_DN100718_c0_g1"	-1.18247486974292	-1.61357999443391	-1.75062323731444	0.106232886520876	0.239456590948086	-4.42502134988708	"Unchanged"	22	22	4	12	19	10	10	3	2	4
"178"	"TRINITY_DN10072_c0_g1"	-0.215809696968151	5.06656396822396	-2.59991417375333	0.0236881735965049	0.0866516544547381	-4.43055045509596	"Unchanged"	1006.98	871.46	1086.13	863.34	1119.42	822.73	711.39	874.95	912.44	886.44
"179"	"TRINITY_DN10073_c0_g1"	0.306134340717348	3.22600705197494	1.64749489640949	0.126103800710906	0.269019133372564	-5.68502828379953	"Unchanged"	188	216	271	241	227	381	280	325	228	227
"180"	"TRINITY_DN100731_c0_g1"	0.21587891601405	-0.902085927085677	0.415059815629567	0.68562904051847	0.806244846777363	-5.94912515135356	"Unchanged"	16.18	11.99	5.65	18.15	27.31	16.64	30.95	10.54	7.38	14.41
"181"	"TRINITY_DN100734_c0_g1"	-0.00410768869438407	1.6538459337251	-0.0251321476202832	0.980374310800896	0.989672218611202	-6.64886485287731	"Unchanged"	99.01	74	77	85	99	84	81.02	63	100.01	93
"182"	"TRINITY_DN100737_c0_g1"	-0.00452661739000895	0.39898790068716	-0.0141750483696145	0.988929844831167	0.994607004058357	-6.35979774686687	"Unchanged"	37.41	31.17	66.66	22.92	41.37	44	15	34.67	67.02	24.48
"183"	"TRINITY_DN10074_c0_g1"	-0.0248200365990979	1.52744552719735	-0.0975193415041802	0.923969290248243	0.956848818892887	-6.61515132893037	"Unchanged"	68	66	91	96	88	58	44	136	102	66
"184"	"TRINITY_DN100746_c0_g1"	-1.03391238018295	2.57839129049098	-1.42124369328806	0.181420995697026	0.343801952046713	-5.84116866044577	"Unchanged"	427	61	290	185	535	424	19	83	292	69
"185"	"TRINITY_DN10075_c0_g1"	-0.177663279199117	4.08340610642291	-2.07904703126048	0.060375589686572	0.163956697720422	-5.1807008449205	"Unchanged"	469.81	468	537.98	474.86	488.97	484	414	430.97	473	365
"186"	"TRINITY_DN10076_c0_g1"	0.715743583689033	1.00033084162007	2.68418433991551	0.020308782563364	0.0781640951318942	-3.53424695082192	"Unchanged"	48.28	50.79	48.42	45.87	31.37	103.12	53.69	55.55	110.92	37.23
"187"	"TRINITY_DN100775_c0_g1"	-0.410623503803843	1.17283230386837	-1.42526871177728	0.180280604395781	0.342459482195052	-5.54105795559692	"Unchanged"	65.24	75.55	67.48	57.66	103.33	59.56	29.73	30	119.65	48
"188"	"TRINITY_DN10078_c0_g1"	0.0308091956590403	0.670453827225061	0.149630126260019	0.883611959368823	0.934139401777093	-6.40998776976812	"Unchanged"	57.74	49.5	41.45	32.33	42.82	43.3	40.3	53.72	49.41	25.67
"189"	"TRINITY_DN100781_c0_g1"	-0.989487313907433	-1.16474449294654	-2.35902846092731	0.0366675348693478	0.116551711615022	-3.64749636561677	"Unchanged"	27	24	16	18	11	5	10	4	13	6
"190"	"TRINITY_DN100786_c0_g1"	2.31821163249012	-1.57393408004474	2.93194180325431	0.0128956201218837	0.0573535935437945	-2.69704003749432	"Unchanged"	2.15	4.27	17.12	5.31	3.2	9.59	38.82	10.59	34.18	15.86
"191"	"TRINITY_DN100787_c0_g1"	0.0620837923743501	-0.110707096372987	0.287475927074838	0.778790334387707	0.868668783310946	-6.203079145703	"Unchanged"	30	27	26	22	25	35	19	26	24	17
"192"	"TRINITY_DN10079_c0_g1"	1.98841446273387	-1.09515712927268	5.58200492842937	0.000132609469040957	0.00284078835392151	1.11197010523044	"Up-regulated"	5.66	6.3	6.25	7.1	11.31	34.04	14.18	21.31	30.69	19.45
"193"	"TRINITY_DN100799_c0_g1"	-0.164690734415368	2.88757301680442	-1.02912528722936	0.324285097620599	0.504230601513905	-6.38125405321155	"Unchanged"	240.5	132.03	252.66	215.53	243.82	190.84	168.37	171.88	228.44	194.48
"194"	"TRINITY_DN1008_c0_g1"	-0.280795397263764	8.86684200076456	-3.53937041173028	0.0042482378089355	0.0272131725139748	-3.03442957976627	"Unchanged"	14255.7	12388.03	12577.39	13422.83	15130	11211.88	10655.51	12371.71	12551.65	12131.6
"195"	"TRINITY_DN1008_c0_g2"	0.579791962161294	2.82292329487988	1.79040341842555	0.0993498757689681	0.228816865385753	-5.38803854286351	"Unchanged"	200.47	154.64	102.85	238.37	123	272.75	290.27	139	195.93	329.88
"196"	"TRINITY_DN10080_c0_g1"	0.426043554946097	2.95855797456249	2.50654531085771	0.0280771515316299	0.0973261327485108	-4.24282042086093	"Unchanged"	183.56	144.86	197.63	214.93	175.79	259.07	283.07	240.9	314.59	154.09
"197"	"TRINITY_DN100800_c0_g1"	-0.24773707326029	-1.34694774650697	-0.499881953072967	0.626452613336113	0.763502874444538	-5.75127379219491	"Unchanged"	21	14	6	12	14	13	2	6	8	22
"198"	"TRINITY_DN100804_c0_g1"	-0.0947174592723736	0.883583442446807	-0.425380531085797	0.678300231921826	0.801141738700551	-6.37572664589533	"Unchanged"	49.76	71.85	67.39	42.22	41.06	48.02	49.45	49.97	55.03	31.17
"199"	"TRINITY_DN10081_c0_g1"	-0.0250705037512828	2.66583397465592	-0.133608446362404	0.895989197384565	0.940805954342545	-6.86862362569824	"Unchanged"	201	122	170	190	199	214	100	149	250	169
"200"	"TRINITY_DN10083_c0_g2"	-0.798898523599192	-0.671614543043411	-2.02409410772356	0.0664775045442508	0.174489815156179	-4.28341383055461	"Unchanged"	47.11	11.75	23.73	20.8	28.11	11.14	4.09	10.91	19.97	13.98
"201"	"TRINITY_DN100847_c0_g1"	0.253768138091514	-1.0379836545987	0.910512222646389	0.380979864392926	0.559038384660092	-5.58316192297751	"Unchanged"	16.16	12.28	14.18	13.34	10.25	12.25	10.18	11.22	21.48	9.17
"202"	"TRINITY_DN10085_c0_g1"	0.35089258613209	0.906597457628299	0.681610552413383	0.508790321153088	0.671885363645664	-6.23354650293939	"Unchanged"	19.29	72.47	82.96	54.54	33.64	41.66	77.67	91.96	27.08	68.45
"203"	"TRINITY_DN100856_c0_g1"	-0.896721707570315	0.0961570469541176	-3.31230998444332	0.00642226529390941	0.0358417229223298	-2.28277358644381	"Unchanged"	35	35	40	57	44	13	14	23	32	18
"204"	"TRINITY_DN100858_c0_g1"	-1.1014445550483	-1.02103448682248	-2.09970687769747	0.0582203088602224	0.159867771567869	-4.06952259503404	"Unchanged"	32	21	34	7	23	12	8	15	8	2
"205"	"TRINITY_DN10086_c0_g1"	-0.447371422255582	3.8147302536372	-3.1890110486234	0.00804717021729701	0.0417487252278712	-3.17736487794781	"Unchanged"	439	419	624	352	438	349	220	385	439	281
"206"	"TRINITY_DN100861_c0_g1"	-1.07146082683798	-2.00290586450712	-1.48788601620502	0.163303924492884	0.32058989955578	-4.65793412671064	"Unchanged"	10.99	11	15	8	10.51	4	9	0	15	3
"207"	"TRINITY_DN10087_c0_g1"	0.307213178350771	4.04087878784011	2.66247693379749	0.0211310058182907	0.0803844270151524	-4.17143621615965	"Unchanged"	401	381	359	418	443	520	518	536	496	417
"208"	"TRINITY_DN10088_c0_g1"	0.241257804960316	1.82292315701378	0.913345099494909	0.379549377621921	0.557616287565066	-6.25694375198602	"Unchanged"	89.95	103.89	76.3	139.26	60.76	132.12	95.01	127.88	111.25	61.18
"209"	"TRINITY_DN10089_c0_g1"	-0.316953194487782	0.442534082299028	-1.3502449679164	0.20254986886227	0.370104139392203	-5.47723395205189	"Unchanged"	61.21	30.91	58.26	30.29	40.15	34.25	34.76	25.49	38.75	24.22
"210"	"TRINITY_DN10089_c0_g2"	-0.269896708886673	5.34933651805453	-3.69009338514825	0.00323549910756267	0.0225573330908844	-2.4742128275572	"Unchanged"	1279.68	1124.66	1247.57	1271.22	1202.94	1005.7	906.91	968.55	1286.79	864.4
"211"	"TRINITY_DN10089_c0_g3"	0.730949877936314	-0.672311409904358	1.61890575561472	0.132164689432278	0.277665846155894	-4.87861942201894	"Unchanged"	11.42	27.62	22	17.65	5.5	20.23	11.16	27	20.23	22
"212"	"TRINITY_DN100898_c0_g1"	-0.359090115771263	3.87619712838988	-2.12858284785068	0.0553287817520824	0.154486025065581	-5.06145128708571	"Unchanged"	518	541	360	492	378	381	338	326	499	248
"213"	"TRINITY_DN1009_c0_g1"	-0.300342281277962	4.54907929594271	-2.72159616843747	0.0189650691798897	0.0745863396792034	-4.14482755532934	"Unchanged"	800.78	623.48	871.44	698.85	587.74	597.02	547.07	522.31	700.86	496.44
"214"	"TRINITY_DN1009_c0_g2"	0.642332574329126	5.48650809101905	8.36037563785106	2.89096699443879e-06	0.000298063369578329	4.81034128652758	"Unchanged"	1020.15	920.82	943	1025.31	997	1518.11	1325.98	1701	1652	1355.83
"215"	"TRINITY_DN1009_c1_g1"	0.115727982848867	5.32427221005132	1.2042391641254	0.252360432402598	0.428339406422521	-6.60143237455139	"Unchanged"	1232.88	912.54	1137.52	873.85	1142.83	1070.28	952.5	1255.95	1524.18	896.71
"216"	"TRINITY_DN1009_c12_g1"	0.594908741024607	1.55324419343171	2.89366469274247	0.0138341434430606	0.0602370027231388	-3.27441701610873	"Unchanged"	48.66	68.35	64.19	86.37	71.55	101.15	62.82	115.09	114.46	92.72
"217"	"TRINITY_DN1009_c2_g1"	0.240110482889478	2.03884687111906	1.12440264407021	0.283444967130629	0.46188672800054	-6.09444128143527	"Unchanged"	80.96	118.17	115.25	125.62	87.72	130.04	114.69	79.42	149.64	135.12
"218"	"TRINITY_DN1009_c3_g1"	-0.0783004086649787	-0.00564479237750377	-0.147270906774983	0.885432592807155	0.935070413486876	-6.25789531883963	"Unchanged"	32.48	54.81	11.58	49.61	21.23	75.67	20.99	17.16	18.4	15.23
"219"	"TRINITY_DN1009_c4_g1"	-0.698811079092499	3.54670531249782	-4.08105557378258	0.00161218832538581	0.0142028725633398	-1.50397219257433	"Unchanged"	328.55	510.25	469.13	428.1	320.38	238.03	210.73	304.15	301	202.39
"220"	"TRINITY_DN1009_c5_g1"	0.302628680303645	1.05920299823726	1.09392382694586	0.296060435279128	0.475436171693743	-5.90663121295314	"Unchanged"	46.72	33.05	76.4	54.05	59.36	42.48	51.66	66.2	62.63	91.01
"221"	"TRINITY_DN1009_c5_g3"	-0.118666053988118	-0.954490070050322	-0.100098692581484	0.921965489828561	0.955975006810761	-6.00884784083867	"Unchanged"	17.22	43.37	24.84	32.48	2.99	45.31	8.87	42.73	26.48	0
"222"	"TRINITY_DN1009_c6_g1"	-0.248572134853858	3.98958960676776	-2.12803265163541	0.0553825900344613	0.154588651060473	-5.0835600809371	"Unchanged"	480.54	410.18	608.56	367.68	517.67	381.82	300.29	401.79	540.14	382.49
