"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","10L1brain","10L2brain","10L3brain","10L4brain","10L5brain","22L1brain","22L2brain","22L3brain","22L4brain","22L5brain"
"39","TRINITY_DN10201_c1_g1",-1.26337227749564,-0.80353458667928,-3.55289283603527,0.00414540211902761,0.0267973100375601,-1.75479590220499,31,34,24,14,27,5,16,8,11,6
"40","TRINITY_DN102088_c0_g1",2.9114713472163,-1.56624624571884,5.0009076357039,0.000336332891015599,0.00510420822411536,-0.0381895181842085,6.18,5.13,12.28,1.03,2.04,29.9,13.27,22.39,32.46,22.25
"41","TRINITY_DN10213_c0_g2",2.19769285000377,-0.757585648013473,4.69985787713169,0.000554905826460511,0.00699626397937266,0.0123817612262229,5.43,12,11.28,11.21,5.09,25.77,25.19,19.08,59.09,40.68
"42","TRINITY_DN10213_c3_g1",-1.0472485831544,1.91667099720754,-6.55793084849952,3.08939447806812e-05,0.00117016194329111,2.74752775812409,197.37,136.54,146.87,103.19,163.18,77.06,52.64,70.37,82.44,66.75
"43","TRINITY_DN102144_c0_g1",-1.97891711206044,-1.47307153699513,-4.15416415599703,0.00141784385555048,0.0131063808883831,-0.907493815564825,27.37,12,19,22,25.84,2,1.08,6,4,7
"44","TRINITY_DN10219_c1_g1",-1.90751622413614,0.22410786402737,-5.01762586170125,0.000327229774989459,0.00500975036283489,0.551708282255762,65.7,59.48,102.02,38.04,66.78,16.94,2.76,21.34,22.4,20.95
"45","TRINITY_DN10221_c0_g1",-1.34974723668436,0.947615647604253,-4.65942199785506,0.000594065651660049,0.00733002187222558,-0.0797062039186054,110.74,85.17,73.56,43.45,137.73,33.46,25.14,28.27,47.9,22.77
"46","TRINITY_DN10221_c1_g1",-2.77147859158738,-0.880830680032143,-3.7398780200082,0.00295841009394771,0.0212289853801712,-1.46407440297375,72.03,28.16,30.46,25.02,66,5.85,0,9.69,6,16
"47","TRINITY_DN102324_c0_g1",-1.7619368569588,-0.844301534162273,-4.90925944889393,0.000391196050652063,0.0056215440927388,0.313801962866414,42,23,25,36,25,8,3,11,8,5
"48","TRINITY_DN102398_c0_g1",-3.69682709747362,-1.48544804173631,-3.55953920010237,0.0040957942854714,0.0265569440928914,-1.88418554390632,31.36,29.5,35.97,37.69,44.03,42.6,23.53,0,0,0
"49","TRINITY_DN10241_c3_g1",-1.1265896854646,0.503853665257552,-5.63406745717982,0.000122284320312914,0.00269199796428523,1.47513689300767,62.15,53.22,54.2,59.29,63.73,26.87,13.09,31.73,26.52,24.72
"50","TRINITY_DN10256_c0_g1",-1.15005364076085,1.78771506789356,-6.18061337170543,5.3425503720569e-05,0.00164825103395659,2.21478028764159,159,170,112.01,109,159.01,63,62,47.01,78,57
"51","TRINITY_DN10264_c1_g3",1.73925197384169,1.0530364242172,3.46835308496119,0.00483272971495701,0.0296176903578847,-2.13619663810161,19.2,32.69,38.41,28.46,50.32,120.79,215.65,105.17,123.54,30.49
"52","TRINITY_DN10274_c1_g1",1.44267476175617,-1.20338189140313,3.04480759668164,0.0104827508868319,0.049683452726183,-2.54210152317627,11,9,4,5,13,25,19,26,11,13
"53","TRINITY_DN10278_c0_g1",-1.68819900664601,0.728095990044473,-4.75115168957666,0.000509083873187124,0.00662579408860901,0.096427111934049,109,84,99,33,115,16,18,21,40,26
"54","TRINITY_DN102806_c0_g1",-1.94173083091127,-0.648237219792555,-5.77086178528677,9.9006205256727e-05,0.00237435913144561,1.51565070390593,36,25,41,38,38,9,5,14,6,5
"55","TRINITY_DN102819_c0_g1",-1.70684606271757,-1.27724858053376,-4.07216378680313,0.001637641732578,0.0143435305688093,-0.968336620994814,15.09,19.99,28.12,17.94,31.18,5.03,2.39,3,11,4.04
"56","TRINITY_DN102878_c0_g1",-1.74150498494867,-2.03146401066421,-3.62148329829293,0.00366166957888088,0.0245690069683973,-1.76472018373941,15.43,15.34,12.74,10.38,11.82,1,5.07,3.08,4,1
"57","TRINITY_DN10293_c3_g1",-1.12315436683284,0.624066370021733,-3.91772420698452,0.00215268739630478,0.0172059985558286,-1.30061801153749,72.24,51.46,84.81,45.69,67.49,32.9,9.69,25.63,31.93,44.43
"58","TRINITY_DN10302_c0_g1",-1.43259695146373,2.51748682336905,-6.94086378311341,1.80650231233215e-05,0.000857395002356528,3.23907804759529,313.71,223.24,265.84,178.8,325.26,134.25,70.33,87.04,145.15,54.52
"59","TRINITY_DN103042_c0_g1",4.2905158070607,-1.77359688468212,7.44630145276794,9.15436869712651e-06,0.000569046020349038,1.83821932270543,3,3,2.07,3,0,30,24,46,37,31
"60","TRINITY_DN10311_c0_g1",2.17793773008547,-1.67805024838988,3.28740894286705,0.00672122044208757,0.0370163933845266,-2.18497597127343,1,3.68,7.71,4,17.76,14.55,21,10.76,22.01,15.18
"61","TRINITY_DN10322_c0_g1",1.12713511560858,0.919708258813394,4.55944844200107,0.000703818896906548,0.00822195309743214,-0.247721620425869,26,36,39,42,42,99,40,72,91,79
"62","TRINITY_DN10336_c0_g1",-2.58911432228197,2.46779141245629,-15.1481014762797,4.96328521370461e-09,9.30889813995197e-06,10.9309756795499,408.23,379.69,311.72,325.68,414.07,61.23,45.22,73.22,54.19,65.31
"63","TRINITY_DN10343_c0_g1",-5.21068769835565,-1.73797738550837,-4.35538261253375,0.000998852334196416,0.0103542171353683,-0.904247560363405,81.95,46.33,32.17,27.92,93.97,0,0,53.15,0,0
"64","TRINITY_DN10349_c1_g1",-1.40392710602142,-1.06747079258265,-3.09259705736427,0.00960278905704984,0.0469150543071946,-2.47446662368556,24,41,18,24,14.63,11,3,7,11,3
"65","TRINITY_DN10353_c0_g2",-2.4563639493228,-1.41561305275847,-3.67967053865815,0.00329680841861042,0.0228458028661791,-1.6120632113439,27.34,20.39,25,24.93,32.94,7.07,1,0,16.13,5
"66","TRINITY_DN10356_c1_g1",-1.60193256033534,-0.192736591869542,-5.90022232270978,8.12804523597933e-05,0.00210921998296828,1.8187340766991,48.27,30.76,43.43,41.62,51.43,7.97,9.14,11.14,15.55,18.42
"67","TRINITY_DN10358_c1_g1",-1.4497285092712,1.50677795150106,-4.16316470363556,0.0013956573846605,0.0129556858125297,-0.989549245110801,193.69,146.35,96.8,108.64,125.01,67.46,19.73,39.04,122.3,22.64
"68","TRINITY_DN1036_c0_g1",1.03677713649315,0.80604332743688,3.35978653363523,0.00588912729528414,0.0338528347831114,-2.30576027926622,27,24,36,49,45,116,60,60,77,36
"69","TRINITY_DN103615_c0_g1",-1.84254199654574,-1.42679223987725,-3.88781527903262,0.00227042505566139,0.0177938356731914,-1.270381268975,37,23,19,15,15,8,1,3,8,3
"70","TRINITY_DN103650_c0_g1",-1.60956890941465,-0.345144709754219,-4.29996761230766,0.0010994703905417,0.0110713559747662,-0.563239322883767,67.08,32.12,33.92,23.1,46.74,12.46,16.23,4.36,15.52,9.42
"71","TRINITY_DN10370_c2_g1",-1.11839109721354,2.30963721618013,-6.83629623760797,2.08762828601898e-05,0.000933784458099163,3.10723569522191,220.35,166.48,198.13,182.6,214.47,82.67,105.92,100.55,76.41,87.51
"72","TRINITY_DN103720_c0_g1",-1.25170446424932,-0.922338197811256,-3.04861944131523,0.010409682603762,0.0494172783706665,-2.57138422696402,21.56,33.79,27.61,12.18,23.94,6.11,7.16,11.03,4.78,13.03
"73","TRINITY_DN10374_c3_g1",-3.1431445315971,-0.740723354846506,-6.15085373761313,5.58299481346198e-05,0.00168468911882555,1.69371099419104,51.99,52.11,71.7,50.13,30.13,4.75,2,2.82,4.92,8.96
"74","TRINITY_DN10378_c1_g1",1.17255807251824,1.33494767590635,6.70390615879654,2.51223685791332e-05,0.00103753283932242,2.98117863112625,37,41.37,55,44,62,105,99.98,98.54,112.8,90
"75","TRINITY_DN1038_c4_g1",1.07789117892386,2.86467956813617,7.09967157194272,1.45411010862582e-05,0.000746841387330188,3.41666755957965,124.41,161.24,172.86,112.84,119.75,307.35,221.16,343.26,294.61,280.4
"76","TRINITY_DN10380_c0_g4",-2.77055183486482,-0.393427594750099,-3.681074099549,0.00328848338686482,0.0228087434283982,-1.54007825806094,50.48,35.11,54.98,59.25,88.37,16.38,12.71,0,15.82,11.66
"77","TRINITY_DN10382_c0_g1",-1.06487912252413,1.97587870401333,-6.1195629200017,5.84825692054676e-05,0.00172688676528479,2.1065961262795,123.23,168,170.23,166.01,154,92.79,56.17,57.72,94.03,64.27
"78","TRINITY_DN10400_c0_g1",1.28505221888049,1.71967360193402,5.35970757658295,0.000188259579313123,0.00354803422675679,0.968194295172543,48,48,56,74,73,193,131,141,110,132
"79","TRINITY_DN10401_c0_g1",1.11976555230159,4.25120127509523,4.01433983121239,0.0018136497469275,0.0153654553559398,-1.73249027940126,249.02,256.53,367.67,583.2,391.03,953.32,375.11,1038.22,967.99,650.79
"80","TRINITY_DN10408_c1_g1",-1.43850957791032,2.0843797653923,-6.16436865383608,5.47240520297736e-05,0.00167050495953099,2.16794385573889,229.91,208.12,236.06,119.79,174.56,77.43,33.79,83.15,74.85,85.12
"81","TRINITY_DN10410_c0_g1",-1.44126489011476,-1.30533638779965,-4.16642428755201,0.00138771162218047,0.0129148301777942,-0.818977643153341,24.6,16.15,22.05,13.26,22.07,10,1.67,5.56,6.26,4.81
"82","TRINITY_DN10417_c0_g1",-1.30258168297579,1.89343089308335,-6.36475621906953,4.07958344148848e-05,0.00138943408244208,2.47617613646851,188,173,146,120,174,71,40,102,74,41
"83","TRINITY_DN10423_c0_g1",-2.31075127591705,2.31219272536549,-5.43251631022994,0.000167717816464465,0.00330280222857304,1.04202162993177,306.35,339.21,445.31,123.62,436.8,77.53,21.06,51.78,132.53,53.12
"84","TRINITY_DN10435_c0_g1",2.0053943793916,1.86791935646909,4.43979313035008,0.000863634321910838,0.00943251625046724,-0.554717035963463,97,39,99,19,47,209,113,145,516,165
"85","TRINITY_DN10444_c0_g1",-1.39536213611806,0.852100997983679,-6.29416820316909,4.52147478942022e-05,0.00147704225388201,2.42168345737498,91.08,91,74.18,65.09,88,32.04,13.05,31.04,52,22
"86","TRINITY_DN104484_c0_g1",2.34909959347755,-2.0409912482023,3.14837355954802,0.00866923880670713,0.0438305045487644,-2.439638409089,1.79,0,7.84,9.62,6.3,23.52,6.34,10.93,15.36,13.97
"87","TRINITY_DN104496_c0_g1",-2.06596208889803,-1.84214100221594,-3.17729955817121,0.0082216781904888,0.0423070061431448,-2.36136002274143,25.02,10.36,18,13,21,6,4,5,4,0
"88","TRINITY_DN10474_c0_g1",1.04672267673992,4.36402080329544,8.04736964368655,4.24476606307036e-06,0.000375409871441398,4.5161330322644,426,382,342,478,329,768,777,886,935,641
"89","TRINITY_DN10498_c0_g2",1.96636039600851,1.01150186524692,6.5582192022056,3.08812413080548e-05,0.00117016194329111,2.78591153070203,30.12,31.01,61.86,10.96,31.02,96.56,91.22,100.9,156.95,98.19
"90","TRINITY_DN105117_c0_g1",-1.6085640983469,-1.2412404029132,-3.18970919709384,0.00803688631282453,0.0417152670522797,-2.30814268152361,35.78,12.18,21.58,10.34,36.75,6.09,3.91,4.02,4.96,8.25
"91","TRINITY_DN10512_c0_g1",1.06858783450007,2.67709546451508,4.93372820766355,0.00037568515092044,0.00546799332183935,0.13289831807473,166.33,87.24,103.98,145.83,112.61,329.48,281.5,237.09,217.24,209.08
"92","TRINITY_DN105181_c0_g1",1.18137084491313,0.567851794023276,4.41806036012338,0.000896513625435643,0.00967889491883089,-0.445554243177582,32,22,27,22,39,44,84,70,63,43
"93","TRINITY_DN10519_c2_g1",1.75267511626155,1.62106773176192,6.13227648420905,5.73889974188671e-05,0.00171319701350692,2.16325120672099,28.24,67.53,77.62,55.04,29.68,173.76,128.34,172.59,173.73,117.06
"94","TRINITY_DN105279_c0_g1",1.47868826090517,-1.68643775827983,3.16223367729096,0.00845179919220256,0.0430814156357356,-2.34986622329064,4.27,7.58,2.11,10.74,6.44,20.09,10.48,11.08,14.76,6.58
"95","TRINITY_DN105311_c0_g1",1.1492868748312,-1.50466920235969,3.07105327458913,0.00998989911595265,0.0481105545259236,-2.48878344828449,12,9,5,7,5,10,11,14,14,14
"96","TRINITY_DN105366_c0_g1",2.60541132083726,-0.503393669097285,4.06090689390346,0.00167046390566296,0.0145486709082684,-0.940009361045322,9,4.03,10.26,3.56,33.8,27.05,20.75,81.3,78.59,51.15
"97","TRINITY_DN10543_c0_g1",1.11283341429583,-0.315965339985553,3.90357208516836,0.00220759158340308,0.0174592307373487,-1.22368700317792,17,16,24,15,11,30,19,24,46,35
"98","TRINITY_DN105446_c0_g1",-1.53976204690065,-0.371739769212921,-6.29215973513674,4.53476989198752e-05,0.0014773260220674,2.30017844346103,44.97,36.84,35.25,31.45,38.82,13.64,5.27,7.3,15.45,13.48
"99","TRINITY_DN105512_c0_g1",-2.11802084965803,-1.92264373674359,-3.93871519133188,0.0020738350358272,0.0167904080728904,-1.34587620472545,26.27,16.71,13.62,13.79,11.92,4.14,1.07,3.25,1.1,2.32
"100","TRINITY_DN105571_c0_g1",2.68598403895043,-1.414868631881,4.93394188981001,0.000375552578467776,0.00546752684567474,0.0267931073857293,6,4,2,6,6,32,31,23,17,20
"101","TRINITY_DN1057_c3_g1",-1.52644537482701,3.78077018620001,-10.6815213366233,2.25760734205861e-07,7.77174183176644e-05,7.56337197310923,813.68,583.66,566.47,525.83,735.24,221.54,168.25,212.69,343.1,181.37
"102","TRINITY_DN10570_c0_g1",-1.50299885241653,3.60519313075393,-3.25811446601212,0.00709104314392112,0.0384274881404341,-2.98562241527064,539.53,283.39,300.59,1065.16,1130.44,125.04,151.51,213.55,357.19,189.15
"103","TRINITY_DN105869_c0_g1",1.09352164016653,-1.15673893034869,3.1985049050889,0.00790845469144715,0.0413167571916725,-2.30798644875593,17.98,9.73,7.86,4.49,10.37,12.73,11,16.16,24.74,17.58
"104","TRINITY_DN10587_c0_g1",1.35753450275185,2.45746222111876,10.1719143184592,3.79355591394928e-07,0.000104300500679693,7.05245427259308,77,108,113,87,91,260,208,235,271,220
"105","TRINITY_DN1060_c5_g1",1.31225642583807,0.000196007011092236,4.44146613003969,0.000861155966453175,0.00941534021692833,-0.359202917476094,13,26,22,14,19,40,38,54,32,43
"106","TRINITY_DN10620_c0_g1",1.23128346777908,0.998506466421429,3.27232488826831,0.00690913930961566,0.0377190601414539,-2.48727327365428,38,28,33,42,44,149,137,55,66,48
"107","TRINITY_DN106242_c0_g1",-1.11331291815143,-0.431828867739584,-3.14770054992366,0.00867993955139923,0.0438560698690344,-2.47791065781189,33.31,45.6,40.31,16.73,29.82,15.59,8.94,9.13,26.89,5.63
"108","TRINITY_DN10628_c0_g8",-1.47020319254915,0.66171097140057,-4.29612826941044,0.00110682134214051,0.0111045213710178,-0.653966479376692,105.76,57,84,80,49.32,57,19,16,19,22.41
"109","TRINITY_DN106419_c0_g1",2.30506501353874,-0.745591118617035,3.50963015604544,0.00448368121087785,0.0281672331648022,-1.81038553486786,3.5,3,23.03,21.35,10.4,45.52,16.64,26.05,75.52,24.85
"110","TRINITY_DN10643_c0_g1",-1.45842552149893,0.883015703473732,-4.04728116933167,0.00171110662448852,0.0147845592394845,-1.10394526204837,72.87,105.87,114.81,96.39,50.45,57.53,20,36,20,20.08
"111","TRINITY_DN106451_c0_g1",1.98413008818568,-1.35318420305392,4.02855103985322,0.00176865288360221,0.0151089679585374,-1.05076984961679,6,4,5,13,6,23,8,31,22,17
"112","TRINITY_DN106573_c0_g1",1.23897166248345,-0.441965908497561,3.92320996201131,0.00213178596486442,0.0170765788534523,-1.17723145985088,8,17,13,19,17,34,27,27,27,27
"113","TRINITY_DN10668_c0_g1",-1.0529382688751,0.380583039552134,-5.23291228313781,0.000230630534112259,0.00402833184999996,0.873183072179898,68.04,54.54,40.7,43.82,58.51,24.19,18.42,20.1,32.33,18.54
"114","TRINITY_DN10668_c2_g1",-1.92831794357033,0.792654380243584,-5.29483102743646,0.000208805615293279,0.00379607067862219,0.957331420597983,82.52,72.52,93.27,145.41,89.09,16.64,6.65,34.33,30.11,37.08
"115","TRINITY_DN10668_c5_g1",-1.43768159599258,1.23327703518627,-4.54527594921845,0.000721015745907425,0.0083422181313871,-0.299953257500865,155.75,109.34,90.05,67.66,131.56,40.96,12.33,44.6,77.41,31.74
"116","TRINITY_DN106731_c0_g1",-2.89633045811207,-1.82968492868624,-4.33310596412346,0.00103809609799136,0.0106574339120136,-0.933522524598765,36.01,19.17,22.01,19.08,17.97,0,0.5,7.4,4.23,2.1
"117","TRINITY_DN10677_c3_g1",2.28467762903538,-0.217622678760194,4.59951171903944,0.000657486623294682,0.00785273494238494,-0.0920331714887892,22.99,10.99,22.14,13.54,3.11,61.78,44,50.43,40.27,53.9
"118","TRINITY_DN10681_c0_g2",1.43200894556867,0.413378525526925,5.93064192696091,7.76222769005813e-05,0.00205072108874351,1.90589167545536,23.55,19.09,37.28,16.81,23.53,75.56,46.67,49.05,55.93,64.76
"119","TRINITY_DN10686_c0_g1",-1.54850788657165,3.35984559265462,-9.00556963046182,1.35304961559398e-06,0.000201165587909436,5.7852451590207,675.18,394.75,376.58,436.65,555.56,153.58,139.57,160.72,189.81,171.23
"120","TRINITY_DN10686_c0_g2",-1.29513198904847,0.926472446547856,-6.09655022535627,6.05187252842513e-05,0.0017640267882828,2.14102989219949,106.81,70.33,73.36,71.16,90.39,34.96,21.06,44.28,26.7,31.46
"121","TRINITY_DN10695_c0_g2",-1.3250877364105,2.19841071620024,-6.15717651286686,5.53096418630783e-05,0.00167942556160039,2.14316579248505,165,155,226.1,196,245.53,84,93,73,58,84
"122","TRINITY_DN10695_c1_g1",2.23593720164196,-0.821194955593789,3.21802510655052,0.00763078591348196,0.0403427368409989,-2.27626783618161,8.03,17.01,13.68,22.48,1,34.11,28.01,31.44,43.92,18.11
"123","TRINITY_DN10704_c1_g2",-1.24782826503587,-0.949295327360904,-3.3734436857717,0.00574425592050112,0.0333229334227791,-2.03569474053386,28.52,18.14,23.19,27.07,19.34,16.55,4.54,11.15,6.85,3.2
"124","TRINITY_DN10709_c2_g1",1.06932451454277,0.693492623889766,3.96752088176446,0.00197045475342815,0.0162361770176807,-1.22613349184918,23.77,24,27,34,62,54.79,49,66,91,52
"125","TRINITY_DN1072_c0_g1",-1.0831060836963,5.28559314929915,-4.47736984045995,0.000809719772818109,0.0090208844880545,-1.03755730643771,968.75,1603.05,2371.19,1377.72,1795.07,746.71,453.27,1085.01,994.31,526.38
"126","TRINITY_DN1073_c1_g1",-1.60636519972115,3.56883867368271,-6.91596102005288,1.86957387371519e-05,0.000875102528503276,3.09305839502419,456.06,561.72,517.38,531.06,835.53,253.59,89.68,181.14,305.21,153.98
"127","TRINITY_DN1073_c5_g1",-1.96450237653116,0.74069068753383,-4.57223804048801,0.000688667982686286,0.00810940468635847,-0.191436705001149,100.01,71.12,101.74,72.74,121.06,25.28,2.07,37.42,29.44,39.34
"128","TRINITY_DN10737_c0_g1",1.21051812634792,4.6504825479939,3.34015142124387,0.00610394538093964,0.0346829448198207,-3.01973281900845,358.66,634,574.32,583.94,247,2071,530,1171.93,1325,628
"129","TRINITY_DN107390_c0_g1",-1.05941597842899,-0.401382725785125,-3.88267834478673,0.00229130622593378,0.0178983824407245,-1.24881014342021,29.53,29.76,30.75,21.31,48.19,14.37,12.37,8.22,18.5,10.21
"130","TRINITY_DN10741_c0_g1",1.70270782719878,0.465837055099908,3.65683263443765,0.00343534928156829,0.0235093209327857,-1.72234562142934,51.05,17.42,31.62,27.97,7.11,68.85,45.63,101.37,99.33,35.15
"131","TRINITY_DN107425_c0_g1",-1.23728627507442,-1.02387075411539,-3.10639795780506,0.00936277136793821,0.0461486631149549,-2.4618723324219,22,22,26,14,29,16,1,9,10,7
"132","TRINITY_DN10743_c0_g1",-1.54541582983392,-0.221091922648898,-4.26230296612662,0.0011738372141353,0.0115705291616587,-0.629198173992677,59,33,39,28,59,25,3,13,20,8
"133","TRINITY_DN107489_c0_g1",-3.17787590437885,-1.70045633816324,-4.39902482995345,0.000926384720248679,0.00988367817164494,-0.851468480270189,30,26,24,26,28,9,0,9,5,0
"134","TRINITY_DN10749_c1_g1",-1.79877240404571,-1.2568641306484,-3.60935812065524,0.00374277348225277,0.0249415820231819,-1.65930111705527,31.21,18.49,21.65,19.81,22.16,1.12,1.13,3.34,9.18,21.72
"135","TRINITY_DN107502_c0_g1",-2.4950319498514,0.0236234903908893,-5.98089261784384,7.19566472569586e-05,0.00196903019463842,1.912197099536,51,67,118,42,79,6,4,11,17,17
"136","TRINITY_DN10753_c2_g1",1.25453167620771,0.725290746559691,5.27190972856237,0.000216619400167092,0.00387258831791432,0.917876562020486,38.3,27,25.53,20.48,44.27,75.8,49.62,72.47,61,84.12
"137","TRINITY_DN107557_c0_g1",1.62459046156945,0.965047291995772,4.55257663981496,0.000712102937856389,0.00828137500383726,-0.256189061001813,42,27,24.96,23.71,47,63.17,57,71.35,214.53,104
"138","TRINITY_DN10757_c0_g1",1.99830174454379,2.06249181368997,9.1100245696045,1.20125294602964e-06,0.000192168673492642,5.92098584912543,47,68,66,51,61,294,257,228,219,155
"139","TRINITY_DN107647_c0_g1",-1.41232152718693,-0.815007856556779,-4.38881583191809,0.000942830712910615,0.0099924990853315,-0.429917437180189,21,31,28,18,38,10,5,7,9,9
"140","TRINITY_DN1077_c2_g1",1.64814458752669,1.64474785493059,7.34396789225107,1.04783949255378e-05,0.000620839192151335,3.82633788021952,54.76,36.32,38.13,80.5,48.76,155.58,130.68,146.94,149.23,165.48
"141","TRINITY_DN10772_c0_g1",-1.04275964649632,0.221360749969658,-3.11428262308172,0.00922836509959124,0.0457223543570657,-2.64357034610402,68.21,42.16,53.44,29.92,45.06,45.75,19.78,17.74,12.39,17.63
"142","TRINITY_DN107737_c0_g1",1.01062529550692,-0.711087013760572,3.28170663925524,0.00679164371004143,0.0372683911453656,-2.22142201269524,17.26,10,11,9,19,23,12,34,27,17
"143","TRINITY_DN10774_c2_g1",-2.00397443370056,2.14836737702167,-5.2947926863181,0.000208818434491691,0.00379607067862219,0.832844111729153,224.11,228.7,203.97,268.75,302.14,49.41,28.84,22.58,177.64,96.82
"144","TRINITY_DN10775_c2_g1",2.20164900951698,-1.12251471748502,4.96281923142174,0.000358081010691275,0.00529988232805626,0.272614817264218,16.99,5.29,3.01,3,10.95,18.26,18.02,27.91,35.12,28.13
"145","TRINITY_DN107770_c0_g1",-1.45742149360227,0.00611247089584215,-6.32319790957951,4.33387328969253e-05,0.00144318592874938,2.41798073590372,56.2,46.08,48.12,33.13,50.19,13.03,11.03,23.12,14.06,13.04
"146","TRINITY_DN1078_c3_g1",2.14638551882479,3.77754740671286,8.61341846009467,2.13558498829169e-06,0.00024872934282264,5.30162192400582,254.84,143.83,215.37,136.04,153.02,764.42,510.47,1019.45,688.73,1056.23
"147","TRINITY_DN107820_c0_g1",1.27389386148294,-0.655701925758563,3.11965920677732,0.00913782853506129,0.0453776845702395,-2.49133012987897,8,11,13,17,14,18,36,19,48,14
"148","TRINITY_DN107841_c0_g1",-2.59718143652218,-1.74496002639708,-4.73938879461914,0.000519229395884821,0.0066906908485125,-0.393078372424744,21.88,21.73,22.72,20.3,21.03,3.18,0,5.36,3.21,3.33
"149","TRINITY_DN10785_c0_g1",-1.56194470372263,1.67562863546757,-5.39819342379799,0.00017708962956605,0.0034229147269819,1.04072669431495,181.74,136.58,134.01,97.19,214.73,91.78,27.2,51.57,36.91,55.69
"150","TRINITY_DN107864_c0_g1",1.45255589348028,0.200692806200859,3.75550317040486,0.00287656835031667,0.0208501371457988,-1.52273681268866,25,7,42,15,29,56,59,51,55,33
"151","TRINITY_DN107867_c0_g1",-1.55183409474277,0.638982612227156,-7.74187516915812,6.24059147587211e-06,0.00046120209096443,4.25722027453694,99.09,73.04,65.19,53.5,81.64,22.56,18.8,18.63,30.4,24.04
"152","TRINITY_DN107888_c0_g1",-1.28122016165268,-0.562513124965838,-3.40180858246575,0.00545483919437825,0.0321363379420266,-2.0290283571743,34,24,31,23,37,21,10,4,8,17
"153","TRINITY_DN107902_c0_g1",-1.72791066907522,0.260369081055915,-4.65376315712912,0.000599772504604159,0.00738560704050822,-0.025956283474355,69,49,75,77,41,31,23,17,12,7
"154","TRINITY_DN107924_c0_g1",-2.20014788374962,-1.44415699567043,-4.04359935885725,0.00172226350321236,0.0148484910345507,-1.07870972478733,33,33,24,15,15,5,6,2,6,1
"155","TRINITY_DN107965_c0_g1",-1.37592213427487,-0.671189079987082,-3.07435997682196,0.0099294787582563,0.0479426790182262,-2.55553467851577,36,24,33,11,57,7,5,15,11,9
"156","TRINITY_DN107977_c0_g1",2.44264514164906,-1.94398157487923,4.57393202329883,0.00068668696498123,0.00809308574480912,-0.629997879998366,7,4,2,1,7,15,13,13,26,10
"157","TRINITY_DN107995_c0_g1",-1.18497848034506,1.28643321221302,-4.41613691585753,0.000899485799809318,0.00969750884785503,-0.531009561281587,88.19,82.36,146.85,111.69,87.72,26.96,30.13,38.42,59.15,65.14
"158","TRINITY_DN108008_c0_g1",-1.11724210537567,1.40224358036584,-4.95405672177553,0.0003632904427456,0.00535639210392409,0.350728578373051,153.77,113.8,78,94,107.53,57.8,42,36,72.48,32.29
"159","TRINITY_DN10801_c0_g1",-1.90765587380903,1.06965985295915,-5.15547138199251,0.000261363348772725,0.00435000425431374,0.72079030515189,133.32,72.56,179.98,61.34,154.4,53.22,14.73,17.74,39.4,26.19
"160","TRINITY_DN108018_c0_g1",-1.57108507329675,2.06156654267028,-5.15881623367833,0.000259950449575357,0.00433444662871038,0.610558154858046,285.98,233.06,150,130,210,88,27,59,68,103.04
"161","TRINITY_DN10805_c0_g1",1.14486708483789,0.594213834316863,3.61693871796062,0.00369185465895042,0.0246986485807334,-1.82081156904577,20.02,28.02,34.02,29.06,38,82.12,25.02,54.86,106.99,51.07
"162","TRINITY_DN10809_c0_g1",-2.45841809474237,0.162024943264376,-5.51566164017857,0.000147121204268042,0.0030312679594569,1.28617269887968,69.97,132.71,57.66,62.92,68.94,10,2,15,27,13
"163","TRINITY_DN108101_c0_g1",-1.90784116705124,0.41501435779338,-5.77948379968051,9.77058041820978e-05,0.00235250836443934,1.68758449830986,80.74,56.15,110.18,41.59,89.22,22.66,14.23,11.17,35.31,9.25
"164","TRINITY_DN108102_c0_g1",2.70328892480684,-2.07848323472168,4.69188469668809,0.000562407732664517,0.00706627835235753,-0.579965832810379,3,4,7,2,2,12,20,14,18,11
"165","TRINITY_DN10812_c0_g1",2.52289809162996,-1.8250405286338,3.49098312968382,0.00463806178161157,0.0287813825856971,-1.94843246892401,3,3.03,12.03,9,1,12.88,23,21,16,12
"166","TRINITY_DN108167_c0_g1",-1.79630425571838,-0.94449877415111,-4.12651834275652,0.00148830840065367,0.0135101232784145,-0.850039604118606,45,19,19,24,42,11,3,7,9,3
"167","TRINITY_DN10819_c1_g2",-1.23273498750985,-0.345440102652539,-4.06836891489517,0.00164863128185255,0.014418830045223,-0.943521381461255,31.4,53.32,32.88,27,31.02,17.54,12,14.48,12.58,6.57
"168","TRINITY_DN108193_c0_g1",-1.19359333963844,-0.222571335951325,-4.26295132194486,0.00117251375284688,0.0115595786715778,-0.634580984782023,44.54,34.44,45.21,21.62,43.21,11.67,13.53,13.58,26.2,7.34
"169","TRINITY_DN108197_c0_g1",-3.7079141597228,-1.81133327681641,-3.8067747033102,0.00262400642675394,0.0195844951186535,-1.58891480607266,30,27,76,22,16,6,0,1,1,3
"170","TRINITY_DN108283_c0_g1",-2.32815893232945,0.00350573064877051,-7.13107633438696,1.39355488307071e-05,0.000728815804279796,3.3510837220007,60,68,65,46,78,7,9,5,26,13
