"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Expression"	"10L1brain"	"10L2brain"	"10L3brain"	"10L4brain"	"10L5brain"	"22L1brain"	"22L2brain"	"22L3brain"	"22L4brain"	"22L5brain"
"44015"	"TRINITY_DN81153_c0_g1"	-0.164158855628071	-1.33571077743179	-0.48309976103288	0.637445462003551	0.770370866579308	-5.76245834137614	"Unchanged"	10	13	10	12	13	11	7	11	6	7
"44016"	"TRINITY_DN81157_c0_g1"	0.653424186493965	-1.83860796473957	0.532429864116681	0.603841652059316	0.745426849250026	-5.57796395097635	"Unchanged"	20.58	6.44	0	7.9	17.11	12.18	13.74	0	33.3	12.38
"44017"	"TRINITY_DN81159_c0_g1"	-0.0415277941759587	-0.479078689392098	-0.104948117775549	0.918096117380514	0.953419275502453	-6.13403900984987	"Unchanged"	36	25	32	10	11	21	8	15	30	14
"44018"	"TRINITY_DN8116_c0_g1"	-0.185127930553147	2.51771071196414	-1.22313002737551	0.244025092412541	0.414719538148306	-6.0751987649954	"Unchanged"	142.64	151.61	142.58	178	176.86	174.76	116.02	152.81	136.87	113.94
"44019"	"TRINITY_DN8116_c0_g2"	-0.150107834680021	5.22475531203137	-1.39377764890093	0.187869418607788	0.348458000068981	-6.33796693017709	"Unchanged"	1156.42	904.38	1018.97	872.35	1163.81	1145.13	854.2	932.64	887.5	781.31
"44020"	"TRINITY_DN8116_c1_g1"	-0.0748740930371489	4.80797995378667	-0.378132347965533	0.711728404476882	0.822977629896035	-7.18106112702723	"Unchanged"	710.91	670.98	780.66	659.51	925.74	954.31	371.11	564.24	1012.84	812.92
"44021"	"TRINITY_DN8116_c2_g1"	0.192948700698321	1.4846005402206	0.386124030896241	0.70595061553126	0.819107108785549	-6.5140499226848	"Unchanged"	26.42	90.68	117.94	45.75	126.46	169.09	63.96	80.6	103.68	24.08
"44022"	"TRINITY_DN8116_c3_g2"	0.425701856594961	-0.346798752040056	0.853252214408117	0.409704844141619	0.583038810087695	-5.80352002017417	"Unchanged"	28.04	26.23	20.01	3.25	36.45	19.19	14.99	38.95	33.41	12.28
"44023"	"TRINITY_DN8116_c4_g1"	-0.27589263644096	3.06042044734393	-1.03640941080406	0.319807375282267	0.496705919212903	-6.39474235986525	"Unchanged"	189.81	174.99	304.57	223.15	318.16	124.21	298.98	149.94	318.16	160.79
"44024"	"TRINITY_DN8116_c5_g1"	-2.14348124267399	-1.70033616267379	-4.96159808552484	0.000299521863144831	0.00435171755069173	0.23303812911923	"Down-regulated"	20.5	17.64	16.65	13.19	21.12	1	1	3.38	6.85	4
"44025"	"TRINITY_DN8117_c0_g1"	0.606714908413508	6.14686135733368	5.9546955089456	5.82993618077206e-05	0.00155090612817518	1.58159890756013	"Unchanged"	1634.85	1578.65	1377.75	1503.8	1383.94	1895.59	1927.54	2451.99	2904.64	2125.34
"44026"	"TRINITY_DN8117_c0_g2"	-0.393742992125838	4.38489532580966	-3.8814684702031	0.002058512884679	0.0161962358253345	-1.91032555598811	"Unchanged"	527.61	614.01	700.47	611.16	646.32	477.38	411.09	552.02	538.28	390.35
"44027"	"TRINITY_DN81171_c0_g1"	-2.1389723415849	-0.0172723691283909	-2.21064394926266	0.0465487086958101	0.135501154654457	-4.05327120025791	"Unchanged"	27.42	37.63	62.26	92.74	61.08	31.61	35.82	44.95	0	8.67
"44028"	"TRINITY_DN81172_c0_g1"	1.59214203856307	-1.21280458882228	4.14868323679157	0.00126186611137325	0.0116000496662297	-0.733399762994963	"Up-regulated"	4	11	9	9	6	16	16	16	26	14
"44029"	"TRINITY_DN8118_c0_g1"	-0.436130124125785	1.43215137128525	-1.72255513893809	0.109804077288941	0.242730696394359	-5.17022725999012	"Unchanged"	107.53	91.21	53.95	67.86	96.16	48.43	61.9	81.88	47.9	56.55
"44030"	"TRINITY_DN8119_c0_g1"	0.402730863760819	2.50645779024056	2.00551291158249	0.0672423108875485	0.17386188085042	-4.96822979681775	"Unchanged"	151	103	95	133	165	164	169	218	145	156
"44031"	"TRINITY_DN81193_c0_g1"	-0.485186657910576	0.445495846053245	-1.45832949128351	0.169618285741687	0.32533011692368	-5.32249833591696	"Unchanged"	49.11	22.25	69.48	38	48	58.94	16.99	27	24	25
"44032"	"TRINITY_DN812_c0_g1"	-0.534016766081173	7.60874622567166	-9.40032026552682	5.3794388889941e-07	0.000115595330574579	6.38903687593119	"Unchanged"	6192.84	5386.88	6336.97	5767.92	6343.65	4557.98	3671.9	4157.87	4763.96	3739.89
"44033"	"TRINITY_DN8120_c0_g1"	0.0886477312501501	3.52121902560284	0.912694012125152	0.37881291725407	0.554396440930812	-6.60871924207676	"Unchanged"	322	274	268	269	299	320	294	325	343	252
"44034"	"TRINITY_DN81208_c0_g1"	-1.05834066064295	-1.13768183820759	-1.54819608873186	0.146718018387254	0.294305088746955	-4.81407057668709	"Unchanged"	33.66	16.09	6.11	16.98	30.79	22.29	13.58	1.01	13.1	1.08
"44035"	"TRINITY_DN8121_c0_g1"	-0.00892854538261209	4.03520598943909	-0.0799367061561218	0.937563694785283	0.964355097716653	-7.13338965322997	"Unchanged"	472	458.85	390.33	388	407.99	393	455	388	494.67	386.85
"44036"	"TRINITY_DN8121_c2_g1"	0.243268707683432	5.85617903013257	3.09945765451562	0.00888728153530082	0.0433350593094045	-3.54845520835325	"Unchanged"	1574.21	1293.36	1304.61	1396.22	1360.05	1603.51	1470.9	1774.58	1778.58	1454.78
"44037"	"TRINITY_DN8121_c2_g2"	0.126633427382914	3.21927158684773	1.0531567771029	0.312366199752168	0.488837021479307	-6.41149118842746	"Unchanged"	267	223	209	244	205	247	227	269	267	246
"44038"	"TRINITY_DN8122_c0_g1"	0.146104539335962	0.656869890890109	0.531998289595596	0.60413173685043	0.745655702438773	-6.25273138544817	"Unchanged"	36	34	81	38.01	27	40	33	43	49	40
"44039"	"TRINITY_DN81222_c0_g1"	1.76806062611982	-1.53440752867162	3.57784551615392	0.00361742864489285	0.0235892309004373	-1.65476803153091	"Up-regulated"	7	4	3	3	15	24	6	11	22	17
"44040"	"TRINITY_DN8123_c0_g1"	0.613171082832258	1.90869947222868	2.41685944941498	0.031913937370936	0.104371552315368	-4.14838068570795	"Unchanged"	124	54	104	75	58	82	112	122	139	155
"44041"	"TRINITY_DN81232_c0_g1"	0.367995869987125	-1.13272587947617	0.882186040385932	0.394462042901906	0.569007642001914	-5.56197369023454	"Unchanged"	16.45	11.25	3.87	13.5	15.86	15.27	6.52	8.16	14.03	16.23
"44042"	"TRINITY_DN8124_c0_g1"	-0.519398695549624	3.47725391213481	-2.951042068338	0.0117558846892259	0.0524584782860703	-3.49993762518008	"Unchanged"	346	274	435.06	306	368	161.75	200	240	363	283
"44043"	"TRINITY_DN8124_c1_g1"	-0.120303761091239	4.24892943224155	-0.950956835177574	0.359800908678379	0.536104507559347	-6.70449485674518	"Unchanged"	488.52	466.44	612.6	393.19	627	494.67	371.4	401	667.38	465.44
"44044"	"TRINITY_DN8124_c1_g2"	-0.207565582685378	-0.541817250781633	-0.41650912943672	0.684159161215943	0.8033389333151	-6.03154830720945	"Unchanged"	25.97	17.97	10.98	18.79	37.19	22.01	6	46.21	18.02	4.03
"44045"	"TRINITY_DN8125_c0_g1"	1.02311304850906	1.07126319013292	4.80883333592171	0.000389951808361634	0.00517028391017355	0.287575061719523	"Up-regulated"	40.93	41.84	30.26	38.49	46.16	56.57	86.85	69.91	103.68	68.43
"44046"	"TRINITY_DN8125_c1_g1"	0.818171989120392	-1.08379170378128	2.31855432207562	0.0382368737219843	0.118396029142665	-3.72117125560951	"Unchanged"	7	8	16	6	18	13	14	15	16	15
"44047"	"TRINITY_DN8127_c0_g1"	0.217062113920961	2.09994368190364	0.840169005309208	0.416725109893813	0.58954558595693	-6.36915089574747	"Unchanged"	96	143	150	45	123	115	88	111	161	126
"44048"	"TRINITY_DN81276_c0_g1"	0.0538189833099832	-0.366626447742588	0.162563971954863	0.873481846761529	0.92737223159133	-6.15433533136567	"Unchanged"	16	28	22	25	15	21	27	15	15	18
"44049"	"TRINITY_DN81278_c0_g1"	-0.605490200152812	-1.28294714416804	-1.5721608253397	0.141078482504115	0.286852639989587	-4.76845569178866	"Unchanged"	15.84	10.91	17.77	10.12	15.59	13.41	6.3	11.32	4.01	4.54
"44050"	"TRINITY_DN8128_c0_g1"	0.0305141474369569	4.68812354945699	0.27908684956984	0.784780036178423	0.872146930239259	-7.19953038720022	"Unchanged"	618	631	762	566	735	669	585	564	801	765
"44051"	"TRINITY_DN81283_c0_g1"	-0.261912388974024	-0.056147131564139	-0.887941959509483	0.391476265472987	0.566251138800327	-5.8409455686108	"Unchanged"	47.04	20.93	38.82	14.88	30.16	19.87	20.01	14.98	32.01	20.7
"44052"	"TRINITY_DN81286_c0_g1"	-0.139457727945352	-0.074437446077146	-0.62725961860319	0.541871093257469	0.697348846408297	-6.03337285915003	"Unchanged"	31	31	24	23	26	23	19	15	28	24
"44053"	"TRINITY_DN81287_c0_g1"	0.479515643238758	-1.31232379502385	1.2461567966643	0.235744488687322	0.405414510921817	-5.15371271856564	"Unchanged"	8	10	16	5	12	8	16	8	16	9
"44054"	"TRINITY_DN8129_c0_g1"	0.119249220685309	3.28223281252972	0.853537966591656	0.409552400465182	0.582905068101485	-6.61394508645905	"Unchanged"	275.02	224.01	298.12	184.79	228.86	236.4	217	225.01	352.31	301
"44055"	"TRINITY_DN8129_c1_g1"	-0.0699997527504274	1.44908148126312	-0.135128266672702	0.894679993670951	0.939266346152639	-6.57432332204061	"Unchanged"	39.99	73.98	119.21	108.48	63.91	76	11	73	142.98	120.01
"44056"	"TRINITY_DN81290_c0_g1"	0.816731130368814	-1.28505728169859	2.21459785774064	0.0462160610016912	0.134842172143612	-3.84633063040381	"Unchanged"	10.65	7.29	8.3	6.1	11.64	6.91	10.23	12.78	25.04	12.05
"44057"	"TRINITY_DN813_c0_g1"	-0.256794170682186	5.97463594841684	-1.79368934909309	0.0972774605241626	0.223616601628214	-5.84270087794657	"Unchanged"	1832.51	1685.3	1455.08	1917.6	2108.88	1393.83	1593.31	1361.52	1369.28	1683.29
"44058"	"TRINITY_DN813_c1_g1"	-0.525855221162368	0.588820119282486	-1.50702202629072	0.156859781377426	0.308381208336968	-5.2872789522947	"Unchanged"	34.7	41.88	42.76	87.9	51.53	36.37	14.38	46.99	50.56	17.38
"44059"	"TRINITY_DN8130_c0_g1"	0.366564543152523	0.870746696576933	0.950488462503898	0.360029495439365	0.536220261090491	-5.98839909929129	"Unchanged"	45.67	56.7	49.38	48.44	23.52	130.64	31.23	57.5	35.89	42.2
"44060"	"TRINITY_DN81307_c0_g1"	0.516185184796466	0.810302369334625	1.73279073815784	0.107917335655125	0.239932343326716	-5.0207180025736	"Unchanged"	31	23	46	62	47	65	30	42	68.06	65
"44061"	"TRINITY_DN8131_c0_g1"	0.175253365683631	3.75472860346178	1.06608213098845	0.306711478781667	0.482867660951887	-6.50216621438116	"Unchanged"	381.46	349.23	228.78	271.72	447.66	419.47	284	359.99	463.98	341.02
"44062"	"TRINITY_DN8131_c0_g2"	-0.447115843528723	5.46534546235611	-3.80151451023799	0.00238626739211064	0.0178461728621199	-2.18914509847556	"Unchanged"	1355.94	1042	1688.61	1279.33	1405.95	875.86	889.93	1235.07	1150.99	775
"44063"	"TRINITY_DN8132_c0_g1"	0.218821635744555	4.27095715177674	2.00965905679761	0.0667503464479296	0.172975117656069	-5.30041404605593	"Unchanged"	494	413	561	394	451	505	460	487.99	651	612
"44064"	"TRINITY_DN8132_c0_g2"	0.166001998453531	3.13244219901652	1.13089755023053	0.279504575898096	0.45425856292646	-6.31077207897149	"Unchanged"	211	171	236	245	209.36	227	191	199	321	280
"44065"	"TRINITY_DN8132_c1_g1"	-0.642768897819479	4.0213170833009	-6.42599827537112	2.81345444423504e-05	0.000999967453846168	2.55066524939977	"Unchanged"	533	531	509	447	595	408	311	315	369	286
"44066"	"TRINITY_DN81321_c0_g1"	0.943756075579817	-1.50519087967973	1.67787884854437	0.118386062773331	0.255135086240282	-4.56599921895664	"Unchanged"	22	15	5	1	8	10	9	15	14	9
"44067"	"TRINITY_DN81324_c0_g1"	0.766129114752443	0.925887169385422	3.22667786223846	0.00699278852176873	0.0367152697394141	-2.50653475314663	"Unchanged"	32.66	53.1	40.05	45.62	28.23	70.51	53.83	71.15	56.36	58.37
"44068"	"TRINITY_DN81328_c0_g1"	0.892933912020617	-1.47125722460999	1.8448863055041	0.0890717870154756	0.210559808340012	-4.34754948666474	"Unchanged"	10	10	6	2	14	6	12	12	12	18
"44069"	"TRINITY_DN8133_c0_g1"	0.189570465313727	4.08647329252905	1.53486820927828	0.149937516554651	0.29870664213551	-5.98794747800788	"Unchanged"	383	338	554	318	490	502	384	499	525	446.59
"44070"	"TRINITY_DN8133_c0_g2"	-0.0232432094269524	1.724231645892	-0.146812866275821	0.885640543761417	0.934252481604306	-6.63732852747635	"Unchanged"	100.79	67.73	96.53	64.58	113.17	90.93	77.11	76.84	104.73	68.84
"44071"	"TRINITY_DN81338_c0_g1"	0.78384632459772	-1.16771423486941	1.63238125890706	0.127727818722907	0.268834541365916	-4.71303420083514	"Unchanged"	14	5	5	18	11	13	14	22	8	14
"44072"	"TRINITY_DN8134_c0_g1"	-0.165663074528468	5.40543290451545	-0.614494522300909	0.550001837176857	0.703761237873203	-7.12783447888201	"Unchanged"	1023.51	1202.11	1637.62	1015.83	1046.46	1095.14	719.77	571.27	2315.01	1042.31
"44073"	"TRINITY_DN8134_c1_g1"	-1.55905480992807	6.82755887109529	-6.44337284230101	2.74048739856117e-05	0.00098714969855831	2.32772360263627	"Down-regulated"	3553.26	5185.29	6724.68	4042.3	6236.67	1714.63	1136.21	1107.68	2946.78	2140.13
"44074"	"TRINITY_DN8134_c2_g1"	0.0810341900362585	-0.159066485313003	0.328199341818052	0.748238645159872	0.8478484675233	-6.16039616109556	"Unchanged"	20.31	19.16	27.69	21.09	30.99	20.74	20.83	31.82	21.2	17.25
"44075"	"TRINITY_DN8134_c4_g1"	0.221983227414684	0.216517995943663	0.80309859384788	0.437046698545471	0.607994448671374	-5.97219609798429	"Unchanged"	28.47	46.93	33.21	18.37	24.08	34.52	30.03	41.78	30.14	19.79
"44076"	"TRINITY_DN81347_c0_g1"	0.434043255229438	-1.02245318363246	0.759948583666618	0.461495208453108	0.629653811735756	-5.68906331036098	"Unchanged"	13	15	30	2	16	34	5	11	18	10
"44077"	"TRINITY_DN8135_c0_g1"	-0.243438885153587	4.14749782884457	-2.49886840124844	0.027420235016912	0.0940701688025365	-4.44299692291657	"Unchanged"	529.49	447.76	599.9	423.77	494.59	433.65	345.25	390.22	587.34	375.72
"44078"	"TRINITY_DN8136_c0_g1"	0.067170500696613	2.99096132074921	0.583244624610407	0.570188364132612	0.719548854601452	-6.75337323643198	"Unchanged"	237	203	189	185	186	199	209	200	244	200
"44079"	"TRINITY_DN8137_c0_g1"	-1.75717617741746	-0.214742241606884	-3.67241304147581	0.00303257744626548	0.020930091555396	-1.52711443578934	"Down-regulated"	59	27	79	43	24	5	5	21	13	16
"44080"	"TRINITY_DN8138_c0_g1"	-0.458409214920885	2.43717349958186	-2.23781561533143	0.0443076326220943	0.130950225818667	-4.56798026700198	"Unchanged"	169.41	145.27	244.05	97.54	190.28	126.13	104.3	144.38	106.07	117.5
"44081"	"TRINITY_DN81387_c0_g1"	-0.833603156320031	-0.205292193170833	-1.42038395315976	0.180157657996248	0.338632735728329	-5.22260508218644	"Unchanged"	30	26	55	9	75	8	4	18	43	23
"44082"	"TRINITY_DN8139_c0_g1"	-0.093320021997237	3.70978468542847	-0.35393321822568	0.729336362542754	0.835104289989295	-7.01003706560127	"Unchanged"	198	404	362	477	372	483	372	236	376	229
"44083"	"TRINITY_DN8139_c1_g1"	0.184346265779294	2.58986817536028	1.08115205754453	0.300215236658746	0.476219619229619	-6.24914602558662	"Unchanged"	207.47	123.19	124.44	104.78	190.92	186.88	140.52	142.88	207.43	157.24
"44084"	"TRINITY_DN8139_c2_g1"	-0.253888225848325	2.77165766207701	-1.57343872216748	0.140783085283788	0.286448185034081	-5.67853967924315	"Unchanged"	191.02	166.98	193.24	194.15	220.01	143.14	134.96	122.18	267.95	163.2
"44085"	"TRINITY_DN8139_c4_g1"	-0.580175676511919	-0.669144800964433	-1.54826130556832	0.146702411687402	0.294305088746955	-4.9574880808091	"Unchanged"	31.34	23.5	12.4	15.88	24.42	21.01	7.85	7.17	9.45	19.16
"44086"	"TRINITY_DN814_c0_g1"	3.3659208267135	-1.14217940994443	3.0456403634011	0.00983623829662762	0.04648018841723	-2.4874326064359	"Up-regulated"	1	4	4	2.11	25	82.42	54.53	10	24.92	54
"44087"	"TRINITY_DN814_c0_g2"	0.207407420636119	4.66324724725004	1.88030119779164	0.0837674874607592	0.202152219594405	-5.56638976216668	"Unchanged"	691.49	566.62	586.22	604.93	591.08	618.91	775.13	663.09	893.77	591.47
"44088"	"TRINITY_DN814_c1_g1"	-0.0142947505984573	6.09176047455985	-0.179860921934707	0.860168612205336	0.919276205000887	-7.37465124007567	"Unchanged"	1820.48	1805.63	1759.26	1696.8	1813.94	1695.42	1766.79	1824.72	1797.98	1579.76
"44089"	"TRINITY_DN814_c1_g2"	0.157084951693935	6.80115746401653	1.07615960891855	0.302355839588654	0.478291152499228	-6.8516392983378	"Unchanged"	3120.02	2472.22	2490.26	3538.78	2318.44	3380.29	3046.02	3420.38	2990.93	2296.43
"44090"	"TRINITY_DN814_c1_g3"	-0.30195049573874	2.00508104791967	-1.43828203495172	0.175120042142259	0.332100557703821	-5.69401693398742	"Unchanged"	102.94	133.61	107.61	105.71	136.91	104.12	44.11	92.69	130.14	109.57
"44091"	"TRINITY_DN814_c1_g4"	-0.554754703248044	2.48442181991166	-2.27594400689566	0.041334684125005	0.124812720029308	-4.51166270803094	"Unchanged"	265.82	153.4	205.29	95.43	190.69	95.4	102.48	169.81	110.61	129.17
"44092"	"TRINITY_DN814_c1_g5"	0.167306970205991	5.99359071481997	1.18614980295825	0.257801657627992	0.4301260066374	-6.66649855409621	"Unchanged"	1836.87	1372.96	1584.97	1837.93	1259.91	1827.89	1860.95	1927.9	1858.96	1246.97
"44093"	"TRINITY_DN814_c12_g1"	0.577135546077921	5.81474345120039	4.8864621267465	0.00034089063581228	0.0047285873671646	-0.22520724377012	"Unchanged"	974	1356	1183	1317	1180	1884	1668.01	1838	1759	1623
"44094"	"TRINITY_DN814_c2_g1"	-0.553369105891705	3.80560095972401	-5.3841483579354	0.00014679136212345	0.00272825333420394	0.878495501143215	"Unchanged"	487.4	383.39	451.36	342.14	529.35	304.41	253.12	308.65	344.7	285.08
"44095"	"TRINITY_DN814_c3_g1"	-0.435369644153097	3.45938589741645	-2.99840678710454	0.0107521304451191	0.0493305686619291	-3.41007984317647	"Unchanged"	289	300	328	438	306	260	211	250	261	236
"44096"	"TRINITY_DN814_c3_g2"	-0.46206811915944	3.62764072235675	-3.85732705360955	0.00215229675193436	0.0166716050301715	-1.83418600633125	"Unchanged"	366.15	314.17	378.85	433.83	373.83	291.87	237.61	296.07	271.62	263.79
"44097"	"TRINITY_DN814_c4_g1"	0.368540294261791	5.6975667926255	5.09661753522759	0.000237846891443632	0.00373150750628674	0.155773456797361	"Unchanged"	1287.48	1102.21	1233.81	1040.37	1269.36	1595	1419.66	1637.7	1622.14	1285.52
"44098"	"TRINITY_DN814_c5_g1"	0.0876153328353019	5.7954841431401	1.08387331346477	0.299053241860431	0.474875020432173	-6.76232193547746	"Unchanged"	1459.69	1381.63	1639.69	1250.41	1314.59	1542.55	1219.28	1426.97	1911.88	1272.8
"44099"	"TRINITY_DN814_c6_g1"	-0.0586909802716209	3.11148349446424	-0.417623228243835	0.68336560218543	0.802823739030287	-6.86537474343109	"Unchanged"	201.38	191.83	300.27	173.21	292.24	211.03	197.06	222.44	257.88	209.57
"44100"	"TRINITY_DN814_c8_g1"	0.0520617573568622	2.20180116329351	0.246004879074657	0.80970483251387	0.888067387145553	-6.72631039234857	"Unchanged"	102.49	161.88	95.62	138.66	100.58	144.2	128.63	122.49	113.61	93.29
"44101"	"TRINITY_DN814_c9_g1"	1.80680427098677	-1.05163457204442	2.4113930184841	0.0322374614406041	0.105045518254701	-3.54011041531493	"Unchanged"	17.62	21.06	0	3.46	23.92	22.6	16.55	26.49	21.8	19.66
"44102"	"TRINITY_DN814_c9_g2"	0.222446899455006	2.33212953331049	1.66504146311186	0.120959067038933	0.258794574013644	-5.45442882004281	"Unchanged"	130.56	108.85	104.26	119.39	144.57	137.96	114.67	152.11	186.31	113.68
"44103"	"TRINITY_DN8141_c0_g1"	-0.391461391194242	1.57280112642808	-2.25777232183488	0.0427271415957432	0.127558459641692	-4.35225458695633	"Unchanged"	109.4	77.22	92.21	73.93	91.23	46.98	62.42	71.34	78.11	71.7
"44104"	"TRINITY_DN81418_c0_g1"	-0.440903331521654	0.0985785230284085	-1.49205944916572	0.160690581400673	0.313563001196483	-5.2068858074185	"Unchanged"	22.58	44.77	37.62	21.41	48.77	21.49	23	21.21	20.21	23.54
"44105"	"TRINITY_DN8142_c0_g1"	0.383712826431773	3.33153707845037	2.49834942867188	0.0274466494090997	0.0941251849069168	-4.29745266906687	"Unchanged"	245	210	187	250	242	279	294	271	294	355
"44106"	"TRINITY_DN8142_c0_g2"	0.455205616707846	0.501555666114487	2.34299047779284	0.0365615874446631	0.114888422242596	-3.993051408793	"Unchanged"	50	29	33	24	30	44	38	41	46	36
"44107"	"TRINITY_DN8142_c1_g1"	-0.924510221340591	2.6822658367259	-4.30192132143206	0.000956318754558604	0.0096100300082665	-0.842656673555623	"Unchanged"	287.62	256.06	195.35	146.21	278.74	118.07	71.82	132.78	130.3	161.31
"44108"	"TRINITY_DN81422_c0_g1"	0.343759159109767	-0.367497738879902	0.80697188278929	0.434893766522687	0.606030997692677	-5.83705935309234	"Unchanged"	17.07	23.46	15.32	15.98	20.7	18.43	41.75	11.43	13.03	36.12
"44109"	"TRINITY_DN8143_c0_g1"	-0.604488256487417	0.891753553501871	-2.89684254520971	0.0130192093988128	0.0563567769244941	-3.0961423829096	"Unchanged"	75.29	60.04	62.28	59.35	47.82	49.03	35.34	32.3	50.85	22.23
"44110"	"TRINITY_DN8143_c1_g1"	1.70886329295702	-1.09270027177237	4.29891603485168	0.000961508373251218	0.00964662445797805	-0.493451132964234	"Up-regulated"	7	4	8	11	9	16	22	25	17	22
"44111"	"TRINITY_DN8144_c0_g1"	0.452327304177528	-0.100837489701287	1.43053608758665	0.177285555580928	0.33501098528306	-5.24585473927256	"Unchanged"	19.88	22.95	24.01	30	15.05	25.94	11.01	37.75	32.41	30.72
"44112"	"TRINITY_DN81440_c0_g1"	1.51945869672589	-1.09709377783345	2.8980437497469	0.0129898017763482	0.056262566813275	-2.75592874477518	"Unchanged"	14	17	5	2	9	21	13	25	12	29
"44113"	"TRINITY_DN81445_c0_g1"	-0.316802103888377	0.0608974763045749	-0.561290260357277	0.58460463390605	0.730616565909208	-6.10205838253518	"Unchanged"	45	74	8	29	35	34	32	19	12	23
"44114"	"TRINITY_DN8145_c0_g1"	0.572100097539865	4.02384269757406	5.76274217568277	7.91362138289492e-05	0.00186975244929602	1.48229168337069	"Unchanged"	360	397	317	310	331	537	458	508	568	490
"44115"	"TRINITY_DN8146_c0_g1"	0.927024287156321	1.66214801952155	3.67742051746996	0.00300444359381364	0.020808631075631	-1.80736506178643	"Unchanged"	38	71	68	61	72	115	110	79	115	149
"44116"	"TRINITY_DN8146_c0_g2"	0.616730267901317	1.61124508083659	2.28757578967509	0.0404661224928676	0.123009610038837	-4.3077161490517	"Unchanged"	59.01	68.98	57	55.03	84.27	110.8	74	67.76	87.03	171.01
"44117"	"TRINITY_DN8147_c0_g2"	0.417672809480725	-0.0325160820992258	1.15674347996641	0.26918373045022	0.442833174304871	-5.58305704030824	"Unchanged"	14.13	40.35	29.37	26.49	14.07	32.74	18.12	38.97	23.54	25.58
"44118"	"TRINITY_DN81471_c0_g1"	0.948596909888355	-1.07615639561059	2.64581796533123	0.0208544296443801	0.0779527540722263	-3.1920944629289	"Unchanged"	15.41	6	11.32	7.08	10.3	14.68	7.06	15.38	32.04	13.26
"44119"	"TRINITY_DN81475_c0_g1"	0.42500455763348	1.41207788212979	2.60758457294928	0.0223980018520459	0.0819468359261739	-3.71433525190977	"Unchanged"	60.38	55.05	54.75	59.17	73.1	77.24	81.27	87.53	79.37	64.55
"44120"	"TRINITY_DN81476_c0_g1"	-0.134307659933211	-0.142106952804583	-0.543216829981543	0.596614115001872	0.739526181038522	-6.0679472162428	"Unchanged"	30	28	26	14	35	28	14	18	27	18
"44121"	"TRINITY_DN81478_c0_g1"	-0.96629217279617	-0.513469072500087	-3.03328417996465	0.010068031656299	0.0472396783210798	-2.61949853190124	"Unchanged"	29	21	38	22	26	6	6	14	23	13
"44122"	"TRINITY_DN8149_c0_g2"	-0.462030129473683	3.28589164786313	-1.11236228316247	0.287090514777344	0.462150002686394	-6.35846694600958	"Unchanged"	479.84	380	101.95	279.97	436	362.96	158	291	189.97	136
"44123"	"TRINITY_DN8149_c0_g5"	0.67214517607693	0.969133693695168	0.92937055327772	0.370442527816418	0.546401664946072	-6.02736709558136	"Unchanged"	108	29	28	43	33	452.64	31	22	91	26
"44124"	"TRINITY_DN8149_c0_g6"	0.0127060116212501	6.33794300514513	0.092716475774738	0.92761051009865	0.958786008458036	-7.40744236842088	"Unchanged"	1589.15	2165	2829	1744.6	2337.25	2125	1739	1841.98	2632.31	2101.29
"44125"	"TRINITY_DN8149_c1_g1"	-0.601386057330467	-0.425365323147108	-1.62517929960954	0.129264242595706	0.27083341540404	-4.91174888128807	"Unchanged"	35	27	31	9	33	13	14	23	14	9
"44126"	"TRINITY_DN8149_c1_g2"	-0.527721221208696	-1.0496272692881	-1.68331519621902	0.117311064224442	0.253645681779117	-4.68214796998521	"Unchanged"	15	14.25	17.07	11	22.87	8.38	6.77	14	7.17	9.42
"44127"	"TRINITY_DN8150_c0_g1"	-0.239095474729259	3.61767278394315	-2.51381651440653	0.0266698911373564	0.0923700210414498	-4.32384885826629	"Unchanged"	342.38	339.37	373.42	317.44	340.14	358.72	234.87	289.33	346.33	244.7
"44128"	"TRINITY_DN8151_c1_g1"	-1.36135235339586	0.84448375018598	-6.03643164769823	5.12662778023348e-05	0.00143460734893052	2.27014385440612	"Down-regulated"	89.15	83	70.06	56.09	85	29	13.05	29.03	50	22
"44129"	"TRINITY_DN8151_c2_g1"	-0.69511295283179	4.11770927902927	-5.0415823782163	0.000261204891953115	0.00398465345120522	0.242912513039125	"Unchanged"	517.55	462.23	760.42	573.4	581.1	315.11	288.98	372.35	534.22	291.98
"44130"	"TRINITY_DN8152_c0_g1"	0.480180344064471	4.34325512843319	2.97578270330478	0.0112204650274285	0.0508244451219693	-3.60300907304908	"Unchanged"	420.22	376.14	465.78	578.49	397.3	884.11	516.38	525.77	692.68	522.76
"44131"	"TRINITY_DN8153_c0_g1"	0.240226076641599	-0.0645819839769595	0.529572509579054	0.605763544430441	0.746679653271059	-6.0928360841285	"Unchanged"	33.29	19	40	18	17	84	9	30	22	17
"44132"	"TRINITY_DN81537_c0_g1"	-0.560345894854501	2.68891141725692	-3.66176928931665	0.00309327493631603	0.0212438401157409	-2.02874533019465	"Unchanged"	231	204	189	170	217	130	87	182.85	155	144
"44133"	"TRINITY_DN81539_c0_g1"	-1.40950345515372	-0.56997913142459	-3.6048895471229	0.0034393053795948	0.0227937770541846	-1.61820008690687	"Down-regulated"	42.27	25.53	30.53	16.37	40.68	11.05	2.93	5	18.45	16.83
