"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","10L1brain","10L2brain","10L3brain","10L4brain","10L5brain","22L1brain","22L2brain","22L3brain","22L4brain","22L5brain"
"1330","TRINITY_DN21883_c0_g1",-1.12038823966425,1.39015575885501,-5.13196154054252,0.000224008885246337,0.00358622830962929,0.801537558039407,105,74,109,117,106,34,35,53,79,30
"1331","TRINITY_DN2189_c0_g3",-1.24449380071443,-0.101911021239109,-4.39491431791829,0.000809283332255639,0.00858043427540203,-0.315966221547971,52.25,44.6,32.48,32.3,33.53,12.92,18.13,14.25,21.98,6.37
"1332","TRINITY_DN219_c2_g1",1.25672627049285,6.20121076335355,4.52833520661754,0.000638067585115324,0.00733861271257348,-0.898201808291806,1264.87,1227.17,837.68,2500.83,888.03,3400.29,2224,2252.69,4503.61,2542.69
"1333","TRINITY_DN219_c5_g1",2.00178446253219,0.436667902887453,6.72841646661469,1.79112170034404e-05,0.000752256024660922,3.23244211858171,14.21,22.04,32.66,8.69,22.42,72.37,47.3,86.09,68.07,72.63
"1334","TRINITY_DN21910_c0_g1",-1.52834982600197,1.52829056423119,-6.99833429265047,1.20930277600737e-05,0.000602829742556648,3.65280399684177,150,119,125,82,170,37,45,54,52,27
"1335","TRINITY_DN21914_c1_g1",-1.1826350086415,-0.547842742033869,-3.89884777440825,0.00199360346201345,0.0158234538117746,-1.12656758626635,35,19,29,23,36,6,13,9,17,9
"1336","TRINITY_DN21924_c0_g1",1.41240509928853,-0.652313773096331,4.89167992987714,0.000337833370310427,0.00470719541333361,0.475243523924444,10,9,12,12,12,28,17,36,25,21
"1337","TRINITY_DN21945_c0_g2",1.02138375871857,-1.13517318927346,3.2117535037056,0.00719215536946396,0.037430892748083,-2.24563236389443,9.95,11,12,4,10.99,13,10.21,17.37,20.99,15
"1338","TRINITY_DN21963_c0_g1",-1.29787287432866,-1.42566871667391,-3.43940410252277,0.00468766265672982,0.0280141508542258,-1.86270121716298,17,15,16,14,16,5,9,6,3,4
"1339","TRINITY_DN21987_c0_g1",2.61534854551398,-1.64828228226064,4.28402805069456,0.000987650858285436,0.00981214791512631,-0.686694358520984,2,3,3,5,10,17,10,22,44,10.94
"1340","TRINITY_DN22028_c0_g1",1.62910379229516,1.56096253867729,3.07578618223779,0.00929284668687231,0.044653135988496,-2.87321492756771,45.37,44.54,41.01,61.17,35,295.41,282.13,59.84,137,57.07
"1341","TRINITY_DN22028_c1_g5",-1.44274887253475,-0.584493466719707,-3.22139688376596,0.0070626907760845,0.0369771395988385,-2.26980720054487,31.62,55.28,24.79,14.56,36.55,5.2,9.86,5.75,24.73,6.52
"1342","TRINITY_DN22034_c0_g1",1.98079195694553,0.148354642325244,6.19371174773725,4.01356867514233e-05,0.00123283080198318,2.46467672115658,10,22.95,11,26,14,69,36,61,58,51
"1343","TRINITY_DN22039_c0_g1",-3.46426901612678,-0.475826735416631,-5.7392849745926,8.21762999622083e-05,0.00191436218785793,1.53872819203248,94,58,87,24,79,9,1,6,4,5
"1344","TRINITY_DN22040_c0_g1",1.40494211288063,0.0183573370126946,3.33703560639507,0.00568136850603267,0.031937295863838,-2.15936150258475,21,19,10,15,24,104,16,43,41,33
"1345","TRINITY_DN22041_c0_g1",-1.13945756691955,-0.645214045520898,-3.25589642647966,0.00661842911849442,0.035349105082955,-2.21504327656867,44,29,24,13,25,8,8,16,9,9
"1346","TRINITY_DN22115_c1_g4",-1.85950163405426,-0.39411106229023,-5.2924223445127,0.000171010455620714,0.0029934635688411,1.09228641101105,62.64,32.39,49.24,18.68,41.28,9.17,8.71,8.24,10.86,7.62
"1347","TRINITY_DN2212_c1_g1",-1.34957769270207,2.77079836705037,-5.82090489463992,7.20985719711355e-05,0.00175933926014538,1.77101678824879,224.74,257.27,252.59,319.6,379.53,130.4,68.75,69.87,176.08,131.93
"1348","TRINITY_DN22133_c0_g1",1.83541054012427,-1.09287118766756,3.64891747675497,0.00316821987642126,0.0215683825616863,-1.5233242616862,9,9,2,8,11,39,20,26,20,9
"1349","TRINITY_DN22144_c0_g1",1.25469123367222,0.600495090617145,5.93507057973463,6.01352766016845e-05,0.00158044639719768,2.11905935538138,19.77,26.02,36.02,24.02,28.82,69,56.72,56,68.73,44
"1350","TRINITY_DN22183_c0_g1",1.22927838377642,1.32464725049573,5.22264762412273,0.00019222678227201,0.00323971662495149,0.958499539245124,46,32,46,67,35,79,111,108,119,76
"1351","TRINITY_DN22235_c0_g1",2.29793557008941,-0.524184112718844,4.23162234359494,0.00108567577781009,0.0105095523400323,-0.573213739282265,13,7,9,6,10,80,22,46,20,49
"1352","TRINITY_DN22253_c1_g1",-1.74793451081769,0.137365617539278,-3.28307039550311,0.00628840060687985,0.0341647379527878,-2.25323314243449,59,26,118,50,52,23,4,5,46,16
