"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","10L1brain","10L2brain","10L3brain","10L4brain","10L5brain","22L1brain","22L2brain","22L3brain","22L4brain","22L5brain"
"464","TRINITY_DN12976_c0_g1",-1.02712760175533,0.239270140937275,-3.70152859724511,0.00310811506862916,0.02373140880916,-1.57557509805402,51,55,54,29,54,34,12,13,36,17
"465","TRINITY_DN12980_c0_g1",1.35811050355411,1.90920674241106,3.72221864451181,0.00299384213558022,0.0231922821320362,-1.77960647109894,78.91,47.18,57.68,84.01,69.77,158.77,129.58,151.45,422.3,74.48
"466","TRINITY_DN12987_c1_g1",1.54205726982484,-1.29126095292686,3.77592324775351,0.00271692851030003,0.0217016858545628,-1.43573690183572,10.97,13.19,2.6,7.01,6.58,19.26,15.69,14.69,18.4,16.05
"467","TRINITY_DN1299_c0_g4",1.24032998640935,-0.31055210627953,4.13605979781511,0.0014275869672659,0.0142446605700151,-0.804590434832908,21.9,8.86,13.46,25.6,13.6,34.56,29.16,27.96,37.75,27.55
"468","TRINITY_DN13_c23_g1",1.01807211079698,-0.800792366839932,3.48970451646197,0.0045698583115641,0.030587598105675,-1.83420630503003,10.46,11.54,14.56,10.3,13.58,18.07,17.73,26.92,28.73,12.47
"469","TRINITY_DN130_c1_g1",-1.35416793090982,2.99559704836176,-3.45713056034872,0.00485031226724708,0.0317738230506123,-2.45059939044716,555.1,327.44,599.65,149.11,297.38,309.21,80.26,116.43,162.73,86.6
"470","TRINITY_DN130_c3_g1",2.16345089811722,-0.502907023814639,3.97502794981687,0.00190039519596497,0.0171835588338426,-1.06205566080148,20.94,7.37,18.99,12.11,3.43,42.83,33.7,33.73,79.35,19.08
"471","TRINITY_DN13007_c0_g1",-1.59539077095922,1.81406749677298,-9.49491126958498,7.11040391501644e-07,0.000158983209134089,6.36422695320086,202.42,172.84,165.27,119.92,179.75,60.02,32.63,58.1,66.13,50.98
"472","TRINITY_DN13013_c0_g1",-1.54298015835991,2.37346890212773,-9.78869173443062,5.15225357262468e-07,0.000138201717055386,6.72813481060322,224,232,292.63,247.96,206.02,99,66,86,75,78
"473","TRINITY_DN130307_c0_g1",-3.06839333501296,-2.26897183938352,-5.07317717523872,0.000287866611285764,0.00501388077682424,-0.731544207039075,19,23,16,14,16,1,0,2,2,2
"474","TRINITY_DN13038_c0_g1",1.59203083823199,0.13707683395324,3.14709935368916,0.00857351263813827,0.0459459745747902,-2.50795143689422,6.12,22.11,19.22,19.69,41.97,47.47,26.57,37.78,57.17,101.56
"475","TRINITY_DN13038_c1_g1",2.52530550390947,-0.574992760151438,5.26698916131179,0.000209794225699246,0.00411889476198254,0.717133117070201,10,7.87,7.03,9,9,56.41,53.32,42.4,26.16,37.62
"476","TRINITY_DN13054_c0_g1",-1.56048550285539,0.746695569236483,-5.85403349097126,8.31062085552056e-05,0.00229676003758739,1.83554968908168,104.08,65.52,78.38,54.64,108.39,38,13.32,17.25,43.16,20.67
"477","TRINITY_DN13058_c0_g3",1.06524736706172,0.215604603064283,3.9542402870447,0.00197228942950986,0.0175952236789152,-1.14425397164248,28.67,25.92,12.73,18.68,35.49,37.72,46.9,36.76,56.5,40.08
"478","TRINITY_DN13072_c0_g1",1.02352927063888,2.43124466879802,7.30814284761082,1.0270865272368e-05,0.000668996527719802,3.81580532223252,98.71,103.77,110.99,89.65,116.45,205.79,214.34,247.89,227.35,156.12
"479","TRINITY_DN13073_c2_g1",-1.2490389508835,0.928730248506804,-4.12989078713287,0.00144324197351262,0.0143478222715923,-0.915461564302197,101.34,69.54,82.82,48.73,123.69,32.52,21.74,28.19,75.85,17.82
"480","TRINITY_DN13089_c0_g1",1.29124064459772,2.06815238062909,6.08062041907678,5.88872655077158e-05,0.00187647234041373,2.10968056361973,63,83.72,68,70.01,91,249,151,178,234,104
"481","TRINITY_DN13098_c0_g1",1.03738081764587,1.0816184143184,4.48803544495986,0.00077199774566978,0.0094340325839022,-0.33056559708965,41,46,33,42,46,60,94,97,77,79
"482","TRINITY_DN13108_c0_g2",3.60172675169273,-1.89716667187563,3.08671317996164,0.00958329536818965,0.0494573891490692,-2.68783085474724,0,0,11.96,2.27,6.13,28.09,52.21,26.04,20.4,8.7
"483","TRINITY_DN13114_c0_g1",1.16249017561443,1.05583479185711,4.57490133267937,0.000664904487447042,0.00853635597803262,-0.180970521242473,29,36,44,45,47,123,45,77,97,85
"484","TRINITY_DN13115_c0_g1",1.36638771031599,0.828137006838067,7.82278254419452,5.22615048638225e-06,0.000470156616364771,4.40428895083502,30,31,35,27,35,83.23,58,89,95.59,56
"485","TRINITY_DN13115_c0_g2",1.52943791538728,1.01403694766764,6.68614708263459,2.42756032056547e-05,0.00110963460485111,3.00232357336262,23,32,40,33,45,82.77,65,112,102.41,98
"486","TRINITY_DN1312_c0_g1",1.00253607401325,5.99515669915966,3.66902703974429,0.00329673729285243,0.0246734592134702,-2.49280739113193,1387.43,1143.78,938.45,760.91,2474.62,2586.86,2142.49,3314.13,3250.53,1372.25
"487","TRINITY_DN1312_c3_g1",2.43839713134129,2.5066849861122,7.41517348240197,8.90119068844372e-06,0.00061392501199384,3.96814054256873,84.61,78.31,58.71,44.39,81.45,356.77,320.04,458.68,641.5,167.28
"488","TRINITY_DN13132_c0_g1",-1.2729166775042,3.80444815569975,-9.5938344515229,6.3739621417694e-07,0.000151014246560379,6.52222534242326,651.73,656.74,527.26,509.85,622.31,280.77,167.37,301.43,260.29,224.95
"489","TRINITY_DN13132_c0_g2",-1.44164289291304,0.547282215441446,-5.5341138754779,0.000136830579780694,0.00315513425308573,1.3648845863518,51.27,67.26,80.74,61.15,77.69,30.23,14.63,14.57,24.71,31.05
"490","TRINITY_DN13148_c0_g1",-2.53728099539219,1.34526641236975,-10.3932002055916,2.71894290991588e-07,9.7287721668544e-05,7.05009639160269,226.67,136.02,155.26,162.53,159.25,29.69,36.11,21.18,38.77,14.09
"491","TRINITY_DN13158_c0_g1",-2.3385183270223,0.85760639730961,-3.45300434654675,0.00488706826367677,0.031927103408154,-2.05130097768185,409,82,70,44,155,35,10,12,32,22
"492","TRINITY_DN13161_c0_g1",-1.20695408252144,2.00850335228085,-6.10648812975653,5.66419149816038e-05,0.00183698549141488,2.15393479511262,191.85,146.31,177.99,116.22,205.55,72.8,58.43,104.83,59.04,63.45
"493","TRINITY_DN1318_c4_g1",-2.67289730389767,-0.408095277296334,-6.31485125207065,4.15525524419139e-05,0.0015225119855081,2.03756795047786,53.99,47.27,55.17,39.21,67.19,1.18,10.85,12.92,7.69,7.94
"494","TRINITY_DN13183_c0_g1",-1.05967025091831,2.12184727489096,-4.44527625046725,0.000831181919697315,0.00989794607698115,-0.543579304587894,163.17,147.57,232.02,133.31,183.01,46.91,103.83,115.64,81.55,72.21
"495","TRINITY_DN13186_c0_g1",1.17273728527243,1.81482134153659,3.67467755872721,0.00326312075018875,0.0245401610999493,-1.85187335900995,60.7,98.13,53.94,78.13,46.1,157.42,155.77,223.8,98.78,105.36
"496","TRINITY_DN1319_c1_g1",1.16319886984746,2.65169864790771,10.5844809485575,2.2351138743122e-07,8.67140366462846e-05,7.54955706110615,132.69,104.82,120.48,107.89,111.35,241.54,234.81,278.06,320.11,207.82
"497","TRINITY_DN13224_c3_g1",1.21141251390889,-0.0658315959256149,3.79026584371996,0.00264752685033736,0.0213182749653446,-1.39402670733174,19,12,11,30,28,38,31,30,59,31
"498","TRINITY_DN13233_c0_g2",-1.0541799763419,3.92150836031738,-3.15482607352656,0.00845228012868579,0.0455835653091261,-3.17721797685861,711,601,465,519,763,558,86,240,489,293
"499","TRINITY_DN13235_c0_g1",2.78558376153991,-0.454110968659633,3.9444952234536,0.00200695398975622,0.0177970945657325,-1.12831192416976,26,26,1,3,14,38.03,31,49,109,43.04
"500","TRINITY_DN13236_c0_g1",-2.78744410109751,-1.10117668091372,-5.54077251526187,0.000135398005601073,0.00313842262870838,0.529594640114305,50.61,34.73,23.81,30.1,40,3,4.53,3.02,7.09,1.01
"501","TRINITY_DN13240_c4_g2",-1.81496208918065,-0.451886046498472,-3.63942475293839,0.0034787409481831,0.0256064704870767,-1.59396316146255,25,74.01,27.47,52.1,32.51,12,9,11,7.83,6
"502","TRINITY_DN13244_c1_g1",1.10238124446362,1.05152203883564,6.0009857634071,6.64125196618034e-05,0.00201983867980734,2.04775274857034,49.85,45.88,33.16,32.33,40.64,102.13,73.83,81.63,94.62,55.72
"503","TRINITY_DN13263_c0_g1",2.23043934515981,2.02851565208709,4.15919099590426,0.00137043742469854,0.0138593243240041,-0.994584182389507,38.03,38.15,83.96,52.85,67.2,479.35,77.88,460.47,303.12,131.17
"504","TRINITY_DN13263_c1_g1",-1.47302635761038,2.13308617325232,-5.68869420316641,0.00010734193496172,0.0027020045704841,1.51190193526326,290.45,154.33,200.19,190.82,187.55,87.81,43.16,70.51,148.84,35.51
"505","TRINITY_DN13269_c1_g1",1.02617633640118,-0.072749156553844,3.76648370846686,0.00276362310878555,0.0219653189314666,-1.43568243869374,20.38,17.09,37.58,13.45,14.73,37.31,28.3,40.41,44,25.51
